chembl_id,name,therapeutic_area,ubp_energy,ubp_nrci,ubp_crv,ubp_resonance,drug_likeness_score,molecular_weight,logp,complexity,heavy_atoms,aromatic_rings,ubp_therapeutic_potential,ubp_complexity_index,status,max_phase
FAILED_0115,Failed_Candidate_115,Metabolic,281060256.83892006,0.9999955898366889,26.818122776055592,0.17637437052246235,0.8,479.07552037753936,-0.5877881201105823,1194.535172847599,46,1,0.1410994964179699,2.6818122776055593,Failed Clinical Trial,2
FAILED_0116,Failed_Candidate_116,Pain/Inflammation,203131795.83240914,0.9999965820848318,18.45437111823848,0.15525,0.8,355.2343182334825,-0.6040566342461673,856.7137953929539,36,2,0.1242,1.845437111823848,Failed Clinical Trial,1
FAILED_0117,Failed_Candidate_117,Cardiovascular,288354657.8201146,0.9999944708288789,22.96643953474625,0.13087327512810237,0.6,602.6605936626452,-0.9257284277246072,1116.2061783916215,34,0,0.07852396507686142,2.296643953474625,Failed Clinical Trial,2
FAILED_0118,Failed_Candidate_118,Oncology,280202844.81368595,0.9999956097034023,29.46282443970663,0.10200000000000001,0.6,476.57399393689343,-1.6019127049498472,1083.4981098594067,47,2,0.061200000000000004,2.946282443970663,Failed Clinical Trial,1
FAILED_0119,Failed_Candidate_119,Pain/Inflammation,256418707.34162647,0.9999939048669891,18.653456452632927,0.1,0.19999999999999996,582.5265695508995,8.792624830481865,930.6294505314886,34,1,0.019999999999999997,1.8653456452632926,Failed Clinical Trial,1
FAILED_0120,Failed_Candidate_120,Cardiovascular,223121621.7036428,0.9999956224606324,22.70552656516235,0.1,1.0,297.055764508755,-0.6792321877648104,1276.410759763687,26,0,0.1,2.270552656516235,Failed Clinical Trial,3
FAILED_0121,Failed_Candidate_121,Immunology,256727308.12054098,0.9999961821032771,26.041985476984653,0.10413851366361834,1.0,483.51067438604923,-0.7829508036823898,834.5018206241796,47,0,0.10413851366361834,2.6041985476984655,Failed Clinical Trial,3
FAILED_0122,Failed_Candidate_122,Anti-infective,283560230.86382025,0.9999946036784412,24.26892610539308,0.1,0.8,498.3451563683269,6.5530773731861895,1442.4008660132035,41,0,0.08000000000000002,2.426892610539308,Failed Clinical Trial,2
FAILED_0123,Failed_Candidate_123,CNS/Neurology,267608924.29097682,0.9999942679160467,19.591511264419186,0.1,0.6,693.8202445653603,-0.8936137268101032,571.0644703962186,27,0,0.06,1.9591511264419186,Failed Clinical Trial,3
FAILED_0124,Failed_Candidate_124,Anti-infective,251444291.01714265,0.9999951413638065,20.993902209619844,0.1,0.3999999999999999,538.9778157404419,6.359703319669978,856.3132257986182,47,2,0.039999999999999994,2.0993902209619844,Failed Clinical Trial,1
FAILED_0125,Failed_Candidate_125,Metabolic,221349726.7598668,0.9999967726033453,21.619577432558607,0.1,1.0,380.44497178706257,-0.697259324545229,937.4425859454631,28,1,0.1,2.1619577432558605,Failed Clinical Trial,2
FAILED_0126,Failed_Candidate_126,Oncology,233345573.800172,0.9999953166893021,22.19495320794867,0.1,0.8,463.0351721169337,8.759441977484698,753.71627890182,24,0,0.08000000000000002,2.2194953207948673,Failed Clinical Trial,3
FAILED_0127,Failed_Candidate_127,Cardiovascular,320531245.5854678,0.999995157094837,25.679094308446455,0.10200000000000001,0.6,658.8414568859965,-1.252508680717667,1334.9473127852539,40,2,0.061200000000000004,2.5679094308446455,Failed Clinical Trial,2
FAILED_0128,Failed_Candidate_128,Cardiovascular,173391901.86841652,0.9999959900244553,18.212736777897224,0.27360444704283693,0.8,269.127076104769,6.99707901732219,527.7913640384766,31,2,0.21888355763426956,1.8212736777897223,Failed Clinical Trial,1
FAILED_0129,Failed_Candidate_129,Anti-infective,227151465.7549526,0.9999948421973033,16.947690561362055,0.14676372861929105,0.3999999999999999,522.5006483662894,6.586727536502616,690.109612914612,26,2,0.058705491447716404,1.6947690561362054,Failed Clinical Trial,1
FAILED_0130,Failed_Candidate_130,Cardiovascular,226715055.812536,0.9999947507216221,18.295582937516897,0.126,0.6,537.0019592857387,-1.7311053828597236,539.2897900786809,31,1,0.0756,1.8295582937516897,Failed Clinical Trial,1
FAILED_0131,Failed_Candidate_131,Anti-infective,239696431.8956004,0.9999947091415856,16.61280503804586,0.12075,0.3999999999999999,605.5228424762968,6.476004199377669,616.189769771002,27,2,0.04829999999999999,1.661280503804586,Failed Clinical Trial,3
FAILED_0132,Failed_Candidate_132,Oncology,255539201.0392221,0.9999937255145129,20.99742869117478,0.1,0.3999999999999999,597.1429622791684,6.596314872650639,669.7302849554708,21,0,0.039999999999999994,2.099742869117478,Failed Clinical Trial,2
FAILED_0133,Failed_Candidate_133,Oncology,219730691.7698861,0.999994468466196,25.7351175292962,0.1,0.6,267.51505153242977,6.985108255191202,1117.518780047995,27,0,0.06,2.57351175292962,Failed Clinical Trial,2
FAILED_0134,Failed_Candidate_134,Immunology,320541504.71993655,0.9999950525602377,29.909001647523407,0.13394778469779822,0.8,547.2479988020283,-1.3403315508486582,1493.0220902217116,37,1,0.10715822775823858,2.9909001647523406,Failed Clinical Trial,2
FAILED_0135,Failed_Candidate_135,Metabolic,227019037.6854825,0.9999950987496065,19.169460271648067,0.23215632082065435,0.6,453.4795565815772,8.705567116655224,732.6386702278072,22,1,0.1392937924923926,1.9169460271648067,Failed Clinical Trial,2
FAILED_0136,Failed_Candidate_136,CNS/Neurology,255911052.1912688,0.9999946121552512,24.751378995247283,0.10406920021357424,0.8,370.2635173850672,6.704344812610206,1437.6915271176786,20,0,0.0832553601708594,2.475137899524728,Failed Clinical Trial,1
FAILED_0137,Failed_Candidate_137,Cardiovascular,261683169.90096453,0.9999950473766069,25.58812070371693,0.10527803973127195,0.6,390.4783867591032,8.016359208072448,1395.9018850321067,37,2,0.06316682383876317,2.558812070371693,Failed Clinical Trial,1
FAILED_0138,Failed_Candidate_138,Cardiovascular,199141214.63919115,0.9999964903598715,22.8388496408386,0.18999605150215892,0.8,268.2745367891437,8.421209480101083,805.7554841325059,48,2,0.15199684120172716,2.28388496408386,Failed Clinical Trial,1
FAILED_0139,Failed_Candidate_139,Cardiovascular,280637565.44326293,0.999994793921947,25.990781536432433,0.10274452026185207,0.6,501.4864671168666,-0.7661871817090804,1236.7100294436405,46,1,0.06164671215711124,2.5990781536432435,Failed Clinical Trial,1
FAILED_0140,Failed_Candidate_140,Oncology,208601136.72149718,0.9999947448703713,20.605317648237925,0.24771145482524484,0.6,388.4886191378639,8.60485488949473,536.0390951677446,25,1,0.1486268728951469,2.0605317648237924,Failed Clinical Trial,2
FAILED_0141,Failed_Candidate_141,CNS/Neurology,249514599.46183813,0.9999964400859402,24.165630457317686,0.1,1.0,421.4476085120838,-0.2518203948876405,1122.174477689623,29,1,0.1,2.4165630457317686,Failed Clinical Trial,2
FAILED_0142,Failed_Candidate_142,Metabolic,216407508.0512804,0.9999948635226116,22.2503841277999,0.18711346592085393,0.6,268.65961983258353,-1.4585709967116889,1198.042993575264,21,1,0.11226807955251235,2.2250384127799903,Failed Clinical Trial,2
FAILED_0143,Failed_Candidate_143,Pain/Inflammation,224853749.88819557,0.9999948613624242,22.8802508826403,0.1,0.8,296.79719446915567,7.449089802370699,1299.243097713093,46,0,0.08000000000000002,2.28802508826403,Failed Clinical Trial,3
FAILED_0144,Failed_Candidate_144,Cardiovascular,239533845.52655038,0.9999952254627195,17.75903221906633,0.10603532955722518,0.6,614.6921375214849,8.124769534485887,503.0348441249233,29,2,0.06362119773433511,1.775903221906633,Failed Clinical Trial,1
FAILED_0145,Failed_Candidate_145,Pain/Inflammation,276075713.45444363,0.9999953703587563,20.16412153461537,0.27516683820482934,0.8,512.3658949502026,-0.14765779523910894,1316.467357667001,28,1,0.22013347056386348,2.0164121534615367,Failed Clinical Trial,2
FAILED_0146,Failed_Candidate_146,Oncology,257941241.92639768,0.9999956406682784,24.480284248308685,0.1,0.8,558.7909028716019,-1.5030939096620926,633.704599064948,43,1,0.08000000000000002,2.4480284248308686,Failed Clinical Trial,2
FAILED_0147,Failed_Candidate_147,Oncology,194207154.18345273,0.9999961408197682,22.692003669514655,0.23219919572208356,1.0,301.52889865878706,-1.114290049182628,511.5665378544165,39,1,0.23219919572208356,2.2692003669514653,Failed Clinical Trial,3
FAILED_0148,Failed_Candidate_148,Cardiovascular,214005422.235425,0.9999959100673913,21.104711128942043,0.1,1.0,411.94305666994325,-0.9813134794966889,683.3707729106222,43,0,0.1,2.110471112894204,Failed Clinical Trial,2
FAILED_0149,Failed_Candidate_149,Pain/Inflammation,234017167.77720967,0.999996304841748,17.948912261650964,0.10125,0.8,460.1680201848718,6.662356633517086,1097.3101400605633,22,2,0.08100000000000002,1.7948912261650964,Failed Clinical Trial,2
FAILED_0150,Failed_Candidate_150,Metabolic,210273555.97885457,0.9999960495324455,22.646140282183516,0.1,0.8,315.2580302778033,-0.18696835455273275,939.1486414255049,34,1,0.08000000000000002,2.2646140282183516,Failed Clinical Trial,3
FAILED_0151,Failed_Candidate_151,Anti-infective,282799611.0524683,0.9999949057617925,19.21610488747359,0.13125,0.3999999999999999,648.3795812330118,7.749892599082839,1074.5767819957748,25,2,0.05249999999999999,1.921610488747359,Failed Clinical Trial,3
FAILED_0152,Failed_Candidate_152,Oncology,314068460.58420163,0.9999949667780218,29.07373650888016,0.13896505386202138,0.6,542.6721682274331,-0.683926386514593,1440.6788767905512,30,2,0.08337903231721282,2.907373650888016,Failed Clinical Trial,2
FAILED_0153,Failed_Candidate_153,Cardiovascular,313474630.2344484,0.9999954123188636,23.002695965879198,0.1,0.8,681.2620972048387,-1.8628990030985255,1293.1561869547882,27,1,0.08000000000000002,2.3002695965879196,Failed Clinical Trial,1
FAILED_0154,Failed_Candidate_154,CNS/Neurology,278784980.6985315,0.9999945445703834,22.07056672501731,0.17112863985340795,0.6,649.5403910693112,-1.4399669997810867,724.7613240762107,35,0,0.10267718391204476,2.2070566725017313,Failed Clinical Trial,2
FAILED_0155,Failed_Candidate_155,Immunology,266051533.51960748,0.9999935346630816,19.54822555368494,0.100889251749341,0.3999999999999999,689.1099060210495,7.3579019778066055,563.701711958681,22,0,0.040355700699736395,1.954822555368494,Failed Clinical Trial,1
FAILED_0156,Failed_Candidate_156,CNS/Neurology,210589957.19985348,0.9999957276950654,24.62644903692543,0.126,0.6,260.3384055274612,-0.5575502269038253,1017.9471858977248,36,2,0.0756,2.462644903692543,Failed Clinical Trial,2
FAILED_0157,Failed_Candidate_157,Anti-infective,296766032.76648694,0.9999948042878773,23.747491167881048,0.13533333333333333,0.6,600.4539598672313,7.388307879884335,1230.951179303544,47,1,0.0812,2.374749116788105,Failed Clinical Trial,3
FAILED_0158,Failed_Candidate_158,CNS/Neurology,187655673.4751428,0.9999950358096805,20.88528323949235,0.1,0.8,319.5640207620544,7.284120333201182,597.6720447129782,34,0,0.08000000000000002,2.0885283239492347,Failed Clinical Trial,1
FAILED_0159,Failed_Candidate_159,Anti-infective,296865167.4554445,0.999995811351862,20.732430517561202,0.14175,0.8,682.6955649091261,-0.8992301878801443,1071.4711877868444,35,1,0.1134,2.07324305175612,Failed Clinical Trial,1
FAILED_0160,Failed_Candidate_160,CNS/Neurology,294580605.2148132,0.9999954777230828,26.517292280513534,0.1588414773734817,0.6,555.6418652678997,6.089587483183806,1156.8205095849444,40,2,0.09530488642408902,2.6517292280513534,Failed Clinical Trial,3
FAILED_0161,Failed_Candidate_161,Immunology,326178115.52439487,0.9999945920976924,30.76741802851258,0.126,0.6,591.187970959339,8.770861041963421,1348.8346153483087,47,1,0.0756,3.076741802851258,Failed Clinical Trial,3
FAILED_0162,Failed_Candidate_162,Anti-infective,272439895.43608433,0.9999945545701079,22.89990960475796,0.1776675087684612,0.8,445.31787874206213,8.766244683161409,1469.6832734481754,32,0,0.14213400701476897,2.2899909604757958,Failed Clinical Trial,1
FAILED_0163,Failed_Candidate_163,Pain/Inflammation,164159438.71406525,0.9999952127755993,15.623241443239042,0.1,0.8,281.65887033399036,-1.7906624837315224,695.9864440447009,22,0,0.08000000000000002,1.5623241443239042,Failed Clinical Trial,1
FAILED_0164,Failed_Candidate_164,Metabolic,163729197.04448706,0.9999952273928278,19.76777084775949,0.16947526481346817,0.8,256.86478776251465,-0.37724842175272366,404.1071265137723,43,1,0.13558021185077454,1.976777084775949,Failed Clinical Trial,1
FAILED_0165,Failed_Candidate_165,CNS/Neurology,247903744.04004586,0.9999959961760342,22.62218812197229,0.14175,0.8,461.453782618549,-0.8862537297018305,968.7910921223478,27,1,0.1134,2.262218812197229,Failed Clinical Trial,3
FAILED_0166,Failed_Candidate_166,Immunology,315913152.85287184,0.9999956013942422,28.69302878960222,0.2112362292392379,0.8,592.0242938173621,-0.3261995960024042,1188.1143099558024,44,1,0.16898898339139035,2.869302878960222,Failed Clinical Trial,2
FAILED_0167,Failed_Candidate_167,Pain/Inflammation,229770018.54278937,0.9999947159155484,22.591323144733092,0.13533333333333333,0.6,317.4475359895248,-1.971272125922367,1280.046917565603,45,1,0.0812,2.2591323144733093,Failed Clinical Trial,2
FAILED_0168,Failed_Candidate_168,Anti-infective,233727183.10047302,0.9999942132302577,19.271830793583117,0.11841666666666666,0.3999999999999999,419.3265595493102,6.709900825359442,1159.3165235382162,22,1,0.047366666666666654,1.9271830793583118,Failed Clinical Trial,2
FAILED_0169,Failed_Candidate_169,Oncology,285979422.34441125,0.9999970140980359,29.853542719742656,0.2025,1.0,463.82441132179565,-0.14240803335975127,1103.278868996118,48,2,0.2025,2.9853542719742654,Failed Clinical Trial,2
FAILED_0170,Failed_Candidate_170,Pain/Inflammation,282199776.91676277,0.9999951944565558,18.964096646126503,0.11024999999999999,0.3999999999999999,690.305671266618,8.685781879400615,914.190802324472,37,2,0.044099999999999986,1.8964096646126503,Failed Clinical Trial,2
FAILED_0171,Failed_Candidate_171,CNS/Neurology,182101301.99140012,0.9999956059945805,21.490708584039407,0.1,0.8,281.9537880292344,7.407701264884236,614.4414335814363,37,1,0.08000000000000002,2.149070858403941,Failed Clinical Trial,3
FAILED_0172,Failed_Candidate_172,Pain/Inflammation,316563046.6617429,0.9999945837707702,21.653198483844122,0.1,0.8,681.8807726988762,-0.9790871889282113,1453.4606832287272,32,0,0.08000000000000002,2.1653198483844123,Failed Clinical Trial,3
FAILED_0173,Failed_Candidate_173,Anti-infective,249255405.45194343,0.9999949541205048,24.478746897930414,0.1405175219394013,0.6,333.7268288112252,6.07853081098073,1447.7108306944242,42,2,0.08431051316364079,2.4478746897930415,Failed Clinical Trial,2
FAILED_0174,Failed_Candidate_174,Cardiovascular,249374879.23370677,0.9999966700795282,21.739345902938908,0.1326981487593928,1.0,479.0961647713443,-1.4719955826256936,994.4002621127968,32,1,0.1326981487593928,2.1739345902938907,Failed Clinical Trial,2
FAILED_0175,Failed_Candidate_175,CNS/Neurology,278992539.88132596,0.9999957667681696,24.269543237173945,0.26476511382598283,0.6,530.5286802551452,6.647088589291326,996.2399058239438,35,2,0.15885906829558968,2.4269543237173945,Failed Clinical Trial,2
FAILED_0176,Failed_Candidate_176,Metabolic,248649831.36628538,0.9999955901256482,23.664230058751865,0.10872244659547424,0.6,429.4982461030525,8.271621944302453,1094.374639915249,33,2,0.06523346795728455,2.3664230058751867,Failed Clinical Trial,2
FAILED_0177,Failed_Candidate_177,Immunology,285172376.6914372,0.999995784687077,32.248135854585875,0.17025324859738478,1.0,347.15392382816816,-0.6851414986260509,1486.2849572525272,48,1,0.17025324859738478,3.2248135854585875,Failed Clinical Trial,3
FAILED_0178,Failed_Candidate_178,CNS/Neurology,237474019.6157976,0.9999955424157857,25.895876157241247,0.2794372620050897,0.8,271.02046313322256,-1.2824015417291577,1220.8801190598565,34,1,0.22354980960407178,2.589587615724125,Failed Clinical Trial,2
FAILED_0179,Failed_Candidate_179,Metabolic,220681489.41794616,0.999995565684473,22.874534599264273,0.3193058635966384,0.6,260.80869173645834,-1.1994331360029704,1107.9530705522102,28,2,0.19158351815798302,2.2874534599264273,Failed Clinical Trial,2
FAILED_0180,Failed_Candidate_180,Metabolic,300373810.57725316,0.9999947383779308,25.740265472281067,0.10733333333333332,0.6,583.4000888849641,-0.7866127238863749,1267.5678162210174,37,1,0.06439999999999999,2.5740265472281068,Failed Clinical Trial,3
FAILED_0181,Failed_Candidate_181,Oncology,261612942.70954275,0.999994046553832,21.641075485728205,0.1,0.6,661.1024749498592,8.073111330266624,448.0854621864491,36,0,0.06,2.1641075485728205,Failed Clinical Trial,3
FAILED_0182,Failed_Candidate_182,Metabolic,230415752.70672452,0.9999958888883723,17.480423896136372,0.2023443362630089,0.8,560.3194837458607,-0.027082998165260053,471.60465127414227,23,2,0.16187546901040714,1.7480423896136372,Failed Clinical Trial,1
FAILED_0183,Failed_Candidate_183,Immunology,287733450.5991742,0.9999964456721389,25.662103788809926,0.10125,0.8,585.2250607873159,-0.30240483840277954,1019.071033977639,36,2,0.08100000000000002,2.5662103788809927,Failed Clinical Trial,2
FAILED_0184,Failed_Candidate_184,Immunology,299555340.1246606,0.9999952323957325,23.196629485274627,0.1,0.6,682.6283612380485,7.257268083463732,993.1134819709192,24,1,0.06,2.319662948527463,Failed Clinical Trial,1
FAILED_0185,Failed_Candidate_185,Metabolic,193944362.56136248,0.9999967806053904,22.255110745880238,0.11164883031466205,1.0,263.1241030444366,-0.7964066463885762,867.0029946383561,35,1,0.11164883031466205,2.2255110745880238,Failed Clinical Trial,1
FAILED_0186,Failed_Candidate_186,Pain/Inflammation,237629721.1156941,0.9999961551063863,17.82668261395169,0.18485073016154646,0.8,437.1884323580921,6.902575734821763,1180.4964520877234,18,2,0.14788058412923719,1.782668261395169,Failed Clinical Trial,2
FAILED_0187,Failed_Candidate_187,CNS/Neurology,302178957.2697819,0.9999960244873957,24.397969185159177,0.1726503044381597,0.8,598.5100111801248,-0.5999164989684058,1253.0625580212236,25,2,0.13812024355052777,2.439796918515918,Failed Clinical Trial,2
FAILED_0188,Failed_Candidate_188,Oncology,266871938.9740095,0.9999957631111878,28.1942712175199,0.18384245894772142,0.8,413.8868464357698,6.39845250121017,1098.2715623648246,40,1,0.14707396715817714,2.81942712175199,Failed Clinical Trial,3
FAILED_0189,Failed_Candidate_189,Cardiovascular,242344711.2502751,0.9999948282499729,20.76741169684391,0.1,0.6,497.4689178633721,7.03479790440257,882.361096022749,31,0,0.06,2.076741169684391,Failed Clinical Trial,1
FAILED_0190,Failed_Candidate_190,Anti-infective,294039721.1861113,0.9999944441378196,19.931034903911733,0.22206686119662264,0.19999999999999996,692.1147925348453,7.88557612628918,931.0345446929018,36,2,0.04441337223932452,1.9931034903911733,Failed Clinical Trial,1
FAILED_0191,Failed_Candidate_191,Oncology,347661748.97930986,0.9999937336921995,30.06075052765419,0.1,0.3999999999999999,686.4184870860353,8.941923922348632,1425.7265558580275,35,1,0.039999999999999994,3.0060750527654188,Failed Clinical Trial,3
FAILED_0192,Failed_Candidate_192,CNS/Neurology,243957004.81233764,0.9999968058689175,24.71930850625461,0.1,1.0,440.54382612106673,-0.03338204934851108,881.0382874422621,43,1,0.1,2.471930850625461,Failed Clinical Trial,1
FAILED_0193,Failed_Candidate_193,Immunology,271997477.51479465,0.9999953196906856,22.268660661758414,0.15271595021376314,0.6,574.1751229730689,7.2051414142865235,944.6162858523525,21,1,0.09162957012825788,2.2268660661758415,Failed Clinical Trial,1
FAILED_0194,Failed_Candidate_194,CNS/Neurology,192772591.9271313,0.9999965067891387,22.47923003774099,0.16916666666666666,1.0,271.77143391617506,-1.0116511001563786,714.8828547996366,38,1,0.16916666666666666,2.247923003774099,Failed Clinical Trial,1
FAILED_0195,Failed_Candidate_195,CNS/Neurology,349672012.36339974,0.9999956671422168,28.993336321871826,0.16875,0.8,688.2770950498498,-0.748213054040598,1451.5876573656935,40,2,0.135,2.8993336321871825,Failed Clinical Trial,3
FAILED_0196,Failed_Candidate_196,Metabolic,285852908.9176425,0.9999957604644687,28.37415795580104,0.13416666666666666,1.0,419.92134481347955,-0.1722002972418848,1499.7419618626016,41,1,0.13416666666666666,2.837415795580104,Failed Clinical Trial,1
FAILED_0197,Failed_Candidate_197,Cardiovascular,241402935.21023518,0.9999950023131976,25.232776554525444,0.14331791211131517,0.6,357.39046802173834,6.2034905297613765,1120.9371124954173,47,1,0.0859907472667891,2.5232776554525445,Failed Clinical Trial,2
FAILED_0198,Failed_Candidate_198,Pain/Inflammation,170620866.8138309,0.9999960065737538,17.68092580480452,0.1,1.0,267.4189045853103,-0.5144354964031095,736.9854187003903,36,0,0.1,1.768092580480452,Failed Clinical Trial,1
FAILED_0199,Failed_Candidate_199,Oncology,228828571.8444879,0.9999957055352874,22.73285165084927,0.1,0.8,452.85838877608904,-1.1917852403538687,669.7418262888159,31,1,0.08000000000000002,2.273285165084927,Failed Clinical Trial,2
FAILED_0200,Failed_Candidate_200,Pain/Inflammation,182384086.15794012,0.9999955458962754,18.995044438120477,0.10906180975970466,0.8,255.30694260972857,8.308741612311882,918.9465137334579,37,0,0.08724944780776372,1.8995044438120476,Failed Clinical Trial,2
EXPERIMENTAL_0001,Experimental_Compound_1,Anti-infective,337791403.76369727,0.9999954614001261,24.24804396821522,0.15525,0.8,692.6473966326721,-1.6376506431916933,1565.8888188551803,36,2,0.1242,2.4248043968215223,Experimental,0
EXPERIMENTAL_0002,Experimental_Compound_2,CNS/Neurology,267614678.59894526,0.99999477,29.846521287414294,0.12397970421816047,0.8,285.2773336644623,5.209773160040932,1657.6619224772421,36,1,0.09918376337452839,2.9846521287414296,Experimental,0
EXPERIMENTAL_0003,Experimental_Compound_3,Immunology,171998788.8011414,0.9999963657875311,18.865580423534123,0.13174778136064158,0.6,288.98612788489555,5.27881617948891,536.548628374336,19,4,0.07904866881638495,1.8865580423534123,Experimental,0
EXPERIMENTAL_0004,Experimental_Compound_4,Immunology,219042269.1204502,0.9999944795251534,24.02958669880777,0.1,0.6,385.16509013958955,8.8071369398209,688.6250851812886,43,0,0.06,2.402958669880777,Experimental,0
EXPERIMENTAL_0005,Experimental_Compound_5,CNS/Neurology,247303704.41971162,0.9999970781193305,20.299146544509533,0.19467302774184847,0.8,482.49598509285073,2.3067414257246535,967.7114831154291,14,3,0.15573842219347878,2.029914654450953,Experimental,0
EXPERIMENTAL_0006,Experimental_Compound_6,Pain/Inflammation,311997811.76182497,0.9999958031209633,22.647373282247635,0.11688003741287858,0.8,723.087286757234,-1.765364217146045,1076.043909303584,55,1,0.09350402993030288,2.2647373282247636,Experimental,0
EXPERIMENTAL_0007,Experimental_Compound_7,CNS/Neurology,272640051.1856103,0.9999940525445404,25.298871024192103,0.1,0.3999999999999999,541.1439434161761,5.8314873128868125,948.586366455956,43,0,0.039999999999999994,2.5298871024192104,Experimental,0
EXPERIMENTAL_0008,Experimental_Compound_8,Cardiovascular,378589929.72023124,0.99999459,29.709977759905144,0.17333984117466283,0.6,736.1335867828076,-2.79384859543357,1751.2598181698415,44,2,0.1040039047047977,2.970997775990514,Experimental,0
EXPERIMENTAL_0009,Experimental_Compound_9,CNS/Neurology,234752321.98312867,0.9999945060580624,21.00669418236792,0.10992691826527921,0.8,583.3454725157962,2.3856408117901875,303.365590171921,52,0,0.08794153461222337,2.1006694182367918,Experimental,0
EXPERIMENTAL_0010,Experimental_Compound_10,Metabolic,320622122.1897297,0.9999949517475809,24.98754608126448,0.12457060810750406,0.6,704.6434784876822,-2.3700960655710737,1149.029121772461,38,1,0.07474236486450243,2.498754608126448,Experimental,0
EXPERIMENTAL_0011,Experimental_Compound_11,Anti-infective,276465578.69951123,0.9999954900000001,29.570450355136586,0.1485797067166486,1.0,265.45916860512955,3.2548655223814684,1916.6159410776932,51,1,0.1485797067166486,2.9570450355136586,Experimental,0
EXPERIMENTAL_0012,Experimental_Compound_12,Anti-infective,288565426.34113073,0.9999970963693666,19.328506495918617,0.5650091158234074,0.8,604.4329690317121,2.446147156873728,842.427425870385,36,3,0.45200729265872597,1.9328506495918618,Experimental,0
EXPERIMENTAL_0013,Experimental_Compound_13,Oncology,216055010.32827058,0.9999959438992165,28.2688505146698,0.126,0.6,185.92440635142066,-2.0005172034436103,1197.833768627806,36,3,0.0756,2.82688505146698,Experimental,0
EXPERIMENTAL_0014,Experimental_Compound_14,Anti-infective,182314802.31531212,0.9999977362936955,20.865174781700894,0.12074999999999998,0.8,226.00164355451017,5.009868854198487,897.940941902902,44,4,0.09659999999999999,2.0865174781700895,Experimental,0
EXPERIMENTAL_0015,Experimental_Compound_15,Anti-infective,204718997.87295607,0.9999955473914521,15.01539904736018,0.2210831317072798,1.0,481.39880430397886,2.4129584823839956,481.8841400595338,21,0,0.2210831317072798,1.501539904736018,Experimental,0
EXPERIMENTAL_0016,Experimental_Compound_16,Oncology,380350318.51877034,0.99999603,37.74255859199513,0.5381447488176748,1.0,465.5238142613825,2.2597616054139147,1977.087312117505,46,2,0.5381447488176748,3.7742558591995126,Experimental,0
EXPERIMENTAL_0017,Experimental_Compound_17,Pain/Inflammation,218807234.13950828,0.99999684321857,20.508533844586047,0.23795899498303727,1.0,293.5861364960049,0.8391240708518879,1198.2119055884668,35,2,0.23795899498303727,2.0508533844586045,Experimental,0
EXPERIMENTAL_0018,Experimental_Compound_18,Anti-infective,272144674.64788353,0.9999960694118685,21.427515945075683,0.21018965789915475,0.6,533.1617653685846,4.176793871367899,1128.1045175292968,37,3,0.12611379473949286,2.142751594507568,Experimental,0
EXPERIMENTAL_0019,Experimental_Compound_19,Pain/Inflammation,225113080.3450634,0.99999585,21.70689829187285,0.10125,0.8,170.49792292300907,-1.695238491416995,1973.8028909607056,15,3,0.08100000000000002,2.170689829187285,Experimental,0
EXPERIMENTAL_0020,Experimental_Compound_20,Pain/Inflammation,229522567.93011796,0.9999938416693153,14.106540934285503,0.12837250616923349,0.3999999999999999,639.388848372843,-2.6289193167046356,434.26073067912034,22,1,0.05134900246769338,1.4106540934285503,Experimental,0
EXPERIMENTAL_0021,Experimental_Compound_21,Oncology,376508447.5471972,0.9999954453014003,32.75029683481282,0.2635487969419088,0.6,713.1434152302631,3.107520050968187,1474.8325554178061,45,3,0.15812927816514527,3.275029683481282,Experimental,0
EXPERIMENTAL_0022,Experimental_Compound_22,Pain/Inflammation,248476284.53085828,0.99999585,20.102888487291835,0.15525,0.8,332.9811379691408,-0.7077120850657694,1745.2982742975012,13,3,0.1242,2.0102888487291835,Experimental,0
EXPERIMENTAL_0023,Experimental_Compound_23,Metabolic,296325665.51535374,0.999995511169093,24.541032051481544,0.1,0.6,615.3020581337037,0.1493198006616412,1138.2393927725768,36,2,0.06,2.4541032051481544,Experimental,0
EXPERIMENTAL_0024,Experimental_Compound_24,CNS/Neurology,386871778.14403623,0.99999441,29.842165085227286,0.1530572050242671,0.3999999999999999,746.3423117812075,5.149645900946393,1885.6985788056356,28,3,0.061222882009706825,2.984216508522729,Experimental,0
EXPERIMENTAL_0025,Experimental_Compound_25,Pain/Inflammation,323425378.2640929,0.9999945641542888,21.242814425634045,0.1,0.3999999999999999,759.344487466164,8.519312805154357,1264.3587284877515,37,2,0.039999999999999994,2.1242814425634045,Experimental,0
EXPERIMENTAL_0026,Experimental_Compound_26,Immunology,278704958.76073384,0.9999964900369473,24.91408088115209,0.6477984828654749,0.8,350.46033152698135,2.4873595072020063,1294.4239181688718,21,3,0.51823878629238,2.4914080881152088,Experimental,0
EXPERIMENTAL_0027,Experimental_Compound_27,Cardiovascular,384123832.9847817,0.99999441,31.54848087284119,0.1,0.3999999999999999,766.264644098302,8.116921669327063,1676.9791227087628,56,3,0.039999999999999994,3.154848087284119,Experimental,0
EXPERIMENTAL_0028,Experimental_Compound_28,Oncology,291805066.86703193,0.9999956906769824,20.812083600735527,0.1,0.3999999999999999,781.2144363737319,7.299746927606966,561.4872123982186,25,4,0.039999999999999994,2.0812083600735525,Experimental,0
