chembl_id,name,therapeutic_area,ubp_energy,ubp_nrci,ubp_crv,ubp_resonance,drug_likeness_score,molecular_weight,logp,complexity,heavy_atoms,aromatic_rings,ubp_therapeutic_potential,ubp_complexity_index,candidate_id,energy_score,nrci_score,crv_score,resonance_score,composite_score
NOVEL_0041,NOVEL_0041,Pain/Inflammation,192164350.26296788,0.999996647714451,16.053771559071542,0.2843472120947412,1.0,325.38380951467366,4.8379027576012374,793.1746949232786,21,1,0.2843472120947412,1.6053771559071541,NOVEL_0041,0.7355415456969956,0.6341669169976001,0.8136638017133174,0.0,0.5826201433868281
NOVEL_0012,NOVEL_0012,Oncology,244957650.7285131,0.9999977760071556,26.149465116643732,0.5631034575616933,1.0,274.7876687446625,2.0519146151781484,979.9960246887438,35,3,0.5631034575616933,2.6149465116643733,NOVEL_0012,0.7639312818554266,0.5958141522517074,0.10800839116907635,0.8639960485277529,0.5779342301173744
NOVEL_0063,NOVEL_0063,Oncology,206586941.90086716,0.9999960715082105,18.96837109683625,0.3204998664421449,1.0,400.26732155630816,0.8615993560081492,473.06011692780373,18,1,0.3204998664421449,1.896837109683625,NOVEL_0063,0.8722804680266407,0.2409270144508927,0.8750258648003313,0.12064424258573148,0.5648012087379445
NOVEL_0066,NOVEL_0066,Anti-infective,264067944.05563143,0.9999978327639806,19.607288627427916,0.7218517250364597,1.0,427.98662268127566,2.6563287698676703,948.4644552523183,33,3,0.7218517250364597,1.9607288627427917,NOVEL_0066,0.5827488022734015,0.5570796735701642,0.8067826543895759,0.1995928799448562,0.5557087986609267
NOVEL_0098,NOVEL_0098,CNS/Neurology,238015573.00793436,0.9999975410728721,23.702124841879133,0.30315472354094114,1.0,326.51118036598456,0.661381055626652,1110.5150711127471,27,3,0.30315472354094114,2.3702124841879133,NOVEL_0098,0.8297483173836431,0.7561482969449439,0.36941044905722653,0.04805026668665757,0.5399242350529672
NOVEL_0055,NOVEL_0055,Immunology,259547325.77851236,0.9999963487386756,23.003691445740287,0.44964474074663713,1.0,378.23921460564054,1.9044542831551077,1172.922958033143,16,1,0.44964474074663713,2.3003691445740286,NOVEL_0055,0.6256082610306346,0.4301267721629801,0.44401058902593793,0.6611494402741628,0.5384467066612525
NOVEL_0096,NOVEL_0096,Cardiovascular,186073413.3093445,0.9999963476677894,18.634890536389396,0.24568598631687985,1.0,303.5576434643827,3.8691726160067015,626.4821051993508,29,1,0.24568598631687985,1.8634890536389395,NOVEL_0096,0.6777940772858615,0.42939593112269514,0.9106451473600017,0.0,0.5383484928064326
NOVEL_0084,NOVEL_0084,Oncology,210067475.46030298,0.9999957972966198,17.649078218468986,0.29913485148165403,1.0,475.62515667822396,3.9504231856204335,320.7203443088738,17,1,0.29913485148165403,1.7649078218468985,NOVEL_0084,0.9052790039346253,0.05378752930154973,0.9840595770900264,0.031226046958321096,0.5372906871699458
NOVEL_0057,NOVEL_0057,CNS/Neurology,194517892.56738654,0.9999967420029079,22.366079364105527,0.22135516136871844,1.0,238.7478245454485,4.770255136293612,845.557171005792,31,1,0.22135516136871844,2.236607936410553,NOVEL_0057,0.7578552079321353,0.6985153759499574,0.5121143635571299,0.0,0.5300139972564124
NOVEL_0046,NOVEL_0046,Metabolic,198055207.76428032,0.9999967844300071,23.424996204868318,0.17738511215093086,1.0,230.33680283683708,0.42053403057498717,930.872218313208,39,1,0.17738511215093086,2.342499620486832,NOVEL_0046,0.7913920839740604,0.7274703354231766,0.3990107448400976,0.0,0.5190378952580367
NOVEL_0011,NOVEL_0011,Metabolic,156529915.9532117,0.9999964796431298,18.214495196965622,0.31576787203941165,1.0,212.1300768615294,3.553314448428937,399.8017387306482,32,2,0.31576787203941165,1.821449519696562,NOVEL_0011,0.39769559764016515,0.5194643238602883,0.9555478558166473,0.10083960392791269,0.508229644996866
NOVEL_0035,NOVEL_0035,Immunology,179044643.5439237,0.9999958373001269,17.132781765370662,0.34963197708460414,1.0,330.7018696033673,3.6501965828090928,342.9445149224839,17,1,0.34963197708460414,1.7132781765370662,NOVEL_0035,0.6111551245125428,0.0810884748885734,0.92891360629394,0.24256977239621635,0.4843610121286345
NOVEL_0015,NOVEL_0015,Cardiovascular,173350546.57430524,0.9999961143980357,18.127405410690443,0.28760600340621556,1.0,273.23765667433224,0.8414552108646528,496.88779761576325,32,1,0.28760600340621556,1.8127405410690443,NOVEL_0015,0.5571700500672445,0.27019776772447013,0.9648499743606493,0.0,0.4759129505414532
NOVEL_0008,NOVEL_0008,Oncology,287195311.4036441,0.9999974012431627,27.56197381022033,0.37710251922074767,1.0,440.6590942262119,0.3727532183988541,1188.1982429404657,33,3,0.37710251922074767,2.756197381022033,NOVEL_0008,0.36348090875702543,0.8515770122551838,0.0,0.35754120186926475,0.39344676606475654
NOVEL_0039,NOVEL_0039,Oncology,240548371.0470752,0.9999964533319601,26.725117657184725,0.1984125865084138,1.0,315.8307913402323,4.805952819119571,1114.8155777604575,32,1,0.1984125865084138,2.6725117657184727,NOVEL_0039,0.8057351522711624,0.5015079029183445,0.04652255682165152,0.0,0.37872816061634773
NOVEL_0004,NOVEL_0004,Anti-infective,144320203.96307728,0.9999960362490804,14.352809511213588,0.30194732510668,1.0,213.9351238159993,3.0377242595071916,453.47171131856237,17,1,0.30194732510668,1.4352809511213587,NOVEL_0004,0.2819367311754759,0.21686393443860286,0.6319829033582738,0.04299698731406443,0.3053921262646748
