sample_id,offbit_value,tgic_coherence,weight,is_golay_codeword,distance_to_codeword_weight,golay_parity_mod_4
2168,0x99cf4,0.000000,11,False,1,3
2169,0x90219,0.333333,6,False,2,2
2170,0xe75020,0.666667,9,False,1,1
2171,0x4a0f7d,0.666667,13,False,1,1
2172,0x625a,0.000000,7,False,1,3
2173,0xb4f2bc,0.333333,14,False,2,2
2174,0xbc0954,0.333333,10,False,2,2
2175,0x4f9a80,0.333333,10,False,2,2
2176,0x49c3d1,0.000000,11,False,1,3
2177,0x8a3d84,0.333333,10,False,2,2
2178,0xf9bed8,1.000000,16,True,0,0
2179,0x9795bb,0.000000,15,False,1,3
2180,0x9b6bd5,0.000000,15,False,1,3
2181,0xcb4ac8,0.000000,11,False,1,3
2182,0xccaaf0,1.000000,12,True,0,0
2183,0x75cba2,0.666667,13,False,1,1
2184,0x2c8a8,0.000000,7,False,1,3
2185,0x94cdb,0.000000,11,False,1,3
2186,0x98fa3b,0.333333,14,False,2,2
2187,0x69e2c0,0.333333,10,False,2,2
2188,0xef22f3,0.000000,15,False,1,3
2189,0xf48d98,1.000000,12,True,0,0
2190,0x2f8797,0.333333,14,False,2,2
2191,0x9ac601,0.666667,9,False,1,1
2192,0xd1e339,0.666667,13,False,1,1
2193,0x3cf396,0.333333,14,False,2,2
2194,0x165c5b,1.000000,12,True,0,0
2195,0x6d4a51,0.000000,11,False,1,3
2196,0xec9b5c,0.333333,14,False,2,2
2197,0xf32299,1.000000,12,True,0,0
2198,0x5d6dfb,0.666667,17,False,1,1
2199,0xe74e7a,0.000000,15,False,1,3
2200,0xf4dae5,0.000000,15,False,1,3
2201,0xe4eaee,0.000000,15,False,1,3
2202,0x791dc0,0.000000,11,False,1,3
2203,0xebf1c4,0.333333,14,False,2,2
2204,0x3c3ee9,0.333333,14,False,2,2
2205,0x56849f,1.000000,12,True,0,0
2206,0x968433,0.333333,10,False,2,2
2207,0xcb469d,0.666667,13,False,1,1
2208,0x86b3c,0.333333,10,False,2,2
2209,0x21071c,1.000000,8,True,0,0
2210,0xfacb84,0.666667,13,False,1,1
2211,0x7bd8de,1.000000,16,True,0,0
2212,0x9866e,0.333333,10,False,2,2
2213,0xaeef25,0.000000,15,False,1,3
2214,0x199b6b,0.666667,13,False,1,1
2215,0xfdd496,0.000000,15,False,1,3
2216,0xc12fda,0.666667,13,False,1,1
2217,0x4d9cae,0.666667,13,False,1,1
2218,0xe499af,0.333333,14,False,2,2
2219,0x2bea62,1.000000,12,True,0,0
2220,0x38f0db,0.666667,13,False,1,1
2221,0xaf84d5,0.666667,13,False,1,1
2222,0xac2212,1.000000,8,True,0,0
2223,0xd5d7a6,0.000000,15,False,1,3
2224,0xe8783f,0.333333,14,False,2,2
2225,0xaf4099,0.000000,11,False,1,3
2226,0xd88168,0.666667,9,False,1,1
2227,0xa2f7b8,0.333333,14,False,2,2
2228,0x184f3c,0.000000,11,False,1,3
2229,0x73e998,0.666667,13,False,1,1
2230,0x1e9348,0.333333,10,False,2,2
2231,0x2c2406,0.000000,7,False,1,3
2232,0x9743c1,0.000000,11,False,1,3
2233,0x96de85,0.666667,13,False,1,1
2234,0x565c35,1.000000,12,True,0,0
2235,0x7e48ac,1.000000,12,True,0,0
2236,0x12e405,1.000000,8,True,0,0
2237,0x722427,0.333333,10,False,2,2
2238,0x28a085,0.000000,7,False,1,3
2239,0x660f0a,0.333333,10,False,2,2
2240,0x666c99,1.000000,12,True,0,0
2241,0x3c8388,0.666667,9,False,1,1
2242,0x6fc5ab,0.000000,15,False,1,3
2243,0xcca89a,0.000000,11,False,1,3
2244,0x7b313c,0.666667,13,False,1,1
2245,0x18fc86,0.000000,11,False,1,3
2246,0x655297,1.000000,12,True,0,0
2247,0x1142db,0.333333,10,False,2,2
2248,0x703a47,0.000000,11,False,1,3
2249,0xbc379c,0.333333,14,False,2,2
2250,0x230204,0.666667,5,False,3,1
2251,0xb092a7,0.000000,11,False,1,3
2252,0xa84fcb,0.666667,13,False,1,1
2253,0x280f3d,0.000000,11,False,1,3
2254,0xd10a35,0.333333,10,False,2,2
2255,0xa33595,1.000000,12,True,0,0
2256,0x219c2a,0.666667,9,False,1,1
2257,0xadf795,1.000000,16,True,0,0
2258,0x64bbad,0.333333,14,False,2,2
2259,0xfb96aa,0.000000,15,False,1,3
2260,0x837d8d,0.666667,13,False,1,1
2261,0x16bcff,1.000000,16,True,0,0
2262,0x5294cd,0.000000,11,False,1,3
2263,0xe9258f,0.666667,13,False,1,1
2264,0xdbcd41,0.666667,13,False,1,1
2265,0x21a456,0.666667,9,False,1,1
2266,0xd16674,1.000000,12,True,0,0
2267,0x74dbb6,0.000000,15,False,1,3
2268,0xa37881,0.333333,10,False,2,2
2269,0x7e0169,0.000000,11,False,1,3
2270,0xc561f8,1.000000,12,True,0,0
2271,0x41b698,0.333333,10,False,2,2
2272,0x1d00cb,0.666667,9,False,1,1
2273,0x231b34,0.333333,10,False,2,2
2274,0x9c4166,0.333333,10,False,2,2
2275,0x69b090,0.666667,9,False,1,1
2276,0xcd702d,1.000000,12,True,0,0
2277,0x9e7f8d,1.000000,16,True,0,0
2278,0x5d7c3d,0.000000,15,False,1,3
2279,0xad37d9,0.000000,15,False,1,3
2280,0xb61654,0.000000,11,False,1,3
2281,0xb6d5ca,0.333333,14,False,2,2
2282,0xf83850,0.333333,10,False,2,2
2283,0x9e6f1a,0.333333,14,False,2,2
2284,0x4e21c8,0.666667,9,False,1,1
2285,0x7a5df7,0.666667,17,False,1,1
2286,0xfa9bce,1.000000,16,True,0,0
2287,0x4a7840,1.000000,8,True,0,0
2288,0xe5da99,0.333333,14,False,2,2
2289,0x5f04a6,0.000000,11,False,1,3
2290,0x5ff95c,1.000000,16,True,0,0
2291,0x86277a,1.000000,12,True,0,0
2292,0x2170cb,0.333333,10,False,2,2
2293,0xcfec1e,0.000000,15,False,1,3
2294,0x320b90,1.000000,8,True,0,0
2295,0xc5dc63,0.666667,13,False,1,1
2296,0x4b242b,0.333333,10,False,2,2
2297,0xe8bf9e,1.000000,16,True,0,0
2298,0x2d9815,0.333333,10,False,2,2
2299,0xcbd18b,0.666667,13,False,1,1
2300,0x569031,0.666667,9,False,1,1
2301,0xb56e10,0.000000,11,False,1,3
2302,0xeb384c,1.000000,12,True,0,0
2303,0x41b0a7,0.333333,10,False,2,2
2304,0x762446,0.333333,10,False,2,2
2305,0xae00d8,0.666667,9,False,1,1
2306,0x5f7a70,0.333333,14,False,2,2
2307,0x1134c4,1.000000,8,True,0,0
2308,0x7e9872,0.666667,13,False,1,1
2309,0xc81b8,1.000000,8,True,0,0
2310,0xd391b1,1.000000,12,True,0,0
2311,0x7c2a80,0.666667,9,False,1,1
2312,0x49e794,1.000000,12,True,0,0
2313,0xbf6707,0.000000,15,False,1,3
2314,0xbcefa8,0.000000,15,False,1,3
2315,0x1a1ead,1.000000,12,True,0,0
2316,0xfd0fcc,0.000000,15,False,1,3
2317,0xd63a40,0.333333,10,False,2,2
2318,0xb10f10,0.666667,9,False,1,1
2319,0x6d8df4,0.333333,14,False,2,2
2320,0x8c8bb7,0.666667,13,False,1,1
2321,0x27d7c3,0.333333,14,False,2,2
2322,0xdbe668,0.333333,14,False,2,2
2323,0x7cee5a,0.000000,15,False,1,3
2324,0x255f96,0.666667,13,False,1,1
2325,0x86e33e,0.666667,13,False,1,1
2326,0xf619ab,0.333333,14,False,2,2
2327,0x615fec,0.333333,14,False,2,2
2328,0x62e6a1,0.000000,11,False,1,3
2329,0xd632c7,0.666667,13,False,1,1
2330,0xe56c83,1.000000,12,True,0,0
2331,0xa0ba8b,0.000000,11,False,1,3
2332,0xc89f,0.666667,9,False,1,1
2333,0xe2e1de,0.333333,14,False,2,2
2334,0xb6a1bf,0.000000,15,False,1,3
2335,0x8328ec,0.333333,10,False,2,2
2336,0xdb0857,1.000000,12,True,0,0
2337,0xf9291b,0.666667,13,False,1,1
2338,0x877238,0.000000,11,False,1,3
2339,0xf375e3,1.000000,16,True,0,0
2340,0x7bd165,0.333333,14,False,2,2
2341,0xcaf182,0.000000,11,False,1,3
2342,0x503a09,1.000000,8,True,0,0
2343,0xc89579,1.000000,12,True,0,0
2344,0x67abd3,0.000000,15,False,1,3
2345,0xa55a26,0.000000,11,False,1,3
2346,0x2e8f7,1.000000,12,True,0,0
2347,0x78f373,0.000000,15,False,1,3
2348,0x6415b0,0.666667,9,False,1,1
2349,0x3df2df,0.666667,17,False,1,1
2350,0xc8e635,1.000000,12,True,0,0
2351,0x7be9a2,0.333333,14,False,2,2
2352,0x88b33d,1.000000,12,True,0,0
2353,0x5a7a6,0.000000,11,False,1,3
2354,0x622242,0.000000,7,False,1,3
2355,0x10d976,0.000000,11,False,1,3
2356,0xaadcff,0.666667,17,False,1,1
2357,0x1a5d9b,0.666667,13,False,1,1
2358,0x9dec62,0.666667,13,False,1,1
2359,0xf189c0,0.333333,10,False,2,2
2360,0x158d30,0.666667,9,False,1,1
2361,0x5803ce,0.333333,10,False,2,2
2362,0xf5a491,1.000000,12,True,0,0
2363,0x74ffb,0.000000,15,False,1,3
2364,0x7c935d,0.333333,14,False,2,2
2365,0x6ca559,1.000000,12,True,0,0
2366,0xe90d27,1.000000,12,True,0,0
2367,0xf93bcd,1.000000,16,True,0,0
2368,0xf7fefe,0.666667,21,False,3,1
2369,0x3c6069,0.333333,10,False,2,2
2370,0x3ddea9,0.000000,15,False,1,3
2371,0xaecdaf,1.000000,16,True,0,0
2372,0x6acb72,0.666667,13,False,1,1
2373,0x4cf28d,1.000000,12,True,0,0
2374,0x303574,0.333333,10,False,2,2
2375,0x8ce2a9,0.000000,11,False,1,3
2376,0xe4b8dd,0.333333,14,False,2,2
2377,0xdc95e,1.000000,12,True,0,0
2378,0x96167b,0.666667,13,False,1,1
2379,0xc4fda8,0.666667,13,False,1,1
2380,0x68e908,0.666667,9,False,1,1
2381,0xb1936e,0.666667,13,False,1,1
2382,0xffc3d7,0.333333,18,False,2,2
2383,0x2b5584,0.333333,10,False,2,2
2384,0xad3344,0.000000,11,False,1,3
2385,0xfd4bb0,0.333333,14,False,2,2
2386,0x30a68,0.000000,7,False,1,3
2387,0x13d102,1.000000,8,True,0,0
2388,0x2fb1a7,0.333333,14,False,2,2
2389,0xd558fb,0.000000,15,False,1,3
2390,0x968b,1.000000,8,True,0,0
2391,0x3d149d,1.000000,12,True,0,0
2392,0x586a15,0.333333,10,False,2,2
2393,0x99315e,1.000000,12,True,0,0
2394,0xd07c51,0.000000,11,False,1,3
2395,0x5d0eaf,0.333333,14,False,2,2
2396,0xfc3680,0.000000,11,False,1,3
2397,0xf2e959,0.333333,14,False,2,2
2398,0x720d31,0.333333,10,False,2,2
2399,0xdc1eb0,1.000000,12,True,0,0
2400,0x7ce851,1.000000,12,True,0,0
2401,0x45b2c1,0.333333,10,False,2,2
2402,0xd716a2,1.000000,12,True,0,0
2403,0x8574a2,0.333333,10,False,2,2
2404,0xbb4fd5,1.000000,16,True,0,0
2405,0x7e0ddf,1.000000,16,True,0,0
2406,0x67e6ff,0.333333,18,False,2,2
2407,0x94f80d,0.000000,11,False,1,3
2408,0x7b1c39,0.666667,13,False,1,1
2409,0x9e95bd,0.000000,15,False,1,3
2410,0xb1e062,0.333333,10,False,2,2
2411,0x57e1ff,0.666667,17,False,1,1
2412,0x336007,0.666667,9,False,1,1
2413,0x336c26,0.000000,11,False,1,3
2414,0x730702,0.666667,9,False,1,1
2415,0x39ca7,0.000000,11,False,1,3
2416,0x2ae40d,0.333333,10,False,2,2
2417,0x2dcf95,0.333333,14,False,2,2
2418,0x3c03b0,0.666667,9,False,1,1
2419,0x7f2f7a,0.666667,17,False,1,1
2420,0x954c55,0.000000,11,False,1,3
2421,0x7a1672,1.000000,12,True,0,0
2422,0xcbea9f,1.000000,16,True,0,0
2423,0x8a0b50,1.000000,8,True,0,0
2424,0x11d3e4,0.000000,11,False,1,3
2425,0x49306d,0.333333,10,False,2,2
2426,0xa47355,1.000000,12,True,0,0
2427,0xebc9e5,0.000000,15,False,1,3
2428,0xb7b572,0.000000,15,False,1,3
2429,0x58b2a8,0.333333,10,False,2,2
2430,0x70bb90,0.000000,11,False,1,3
2431,0x25b704,0.333333,10,False,2,2
2432,0xcf6c49,0.666667,13,False,1,1
2433,0xd77805,1.000000,12,True,0,0
2434,0x4d491a,0.333333,10,False,2,2
2435,0xad4516,0.000000,11,False,1,3
2436,0x28d864,0.666667,9,False,1,1
2437,0x905f97,0.666667,13,False,1,1
2438,0x42e70d,0.000000,11,False,1,3
2439,0x128883,0.000000,7,False,1,3
2440,0x6eb61e,0.333333,14,False,2,2
2441,0x6dbb89,0.333333,14,False,2,2
2442,0xaabd5d,0.000000,15,False,1,3
2443,0x3b1540,0.666667,9,False,1,1
2444,0x9b0a00,0.000000,7,False,1,3
2445,0x8adfb0,0.666667,13,False,1,1
2446,0xeff5f7,1.000000,20,False,4,0
2447,0x4ab764,1.000000,12,True,0,0
2448,0xa14ca7,0.000000,11,False,1,3
2449,0x8fb140,0.333333,10,False,2,2
2450,0x3dc947,0.666667,13,False,1,1
2451,0x62b443,0.333333,10,False,2,2
2452,0x459ec5,1.000000,12,True,0,0
2453,0xc87e7e,0.000000,15,False,1,3
2454,0xfac3f5,1.000000,16,True,0,0
2455,0x4653a5,0.000000,11,False,1,3
2456,0x4fbca,1.000000,12,True,0,0
2457,0xc93e47,0.666667,13,False,1,1
2458,0xd733ee,1.000000,16,True,0,0
2459,0x2c759,0.333333,10,False,2,2
2460,0x4022eb,0.666667,9,False,1,1
2461,0xda69d1,0.666667,13,False,1,1
2462,0x36d1f0,1.000000,12,True,0,0
2463,0x2354f0,0.333333,10,False,2,2
2464,0xed445,0.333333,10,False,2,2
2465,0x848523,1.000000,8,True,0,0
2466,0x6e67d2,0.333333,14,False,2,2
2467,0x66fde5,1.000000,16,True,0,0
2468,0x7a0cae,1.000000,12,True,0,0
2469,0x749493,0.000000,11,False,1,3
2470,0x7c8b4c,1.000000,12,True,0,0
2471,0x73a3f1,0.333333,14,False,2,2
2472,0x6323e,0.333333,10,False,2,2
2473,0xbb7fd9,0.333333,18,False,2,2
2474,0x32cafe,0.333333,14,False,2,2
2475,0x256ca0,0.666667,9,False,1,1
2476,0xa6a450,0.666667,9,False,1,1
2477,0xf92459,1.000000,12,True,0,0
2478,0x333797,0.333333,14,False,2,2
2479,0xbe87b3,0.000000,15,False,1,3
2480,0xa33cec,0.666667,13,False,1,1
2481,0x21f12c,0.333333,10,False,2,2
2482,0x21eae5,1.000000,12,True,0,0
2483,0x5bcb39,0.333333,14,False,2,2
2484,0x3f73c3,0.000000,15,False,1,3
2485,0x798e78,0.666667,13,False,1,1
2486,0x5dd18c,1.000000,12,True,0,0
2487,0x596028,1.000000,8,True,0,0
2488,0x429a20,0.000000,7,False,1,3
2489,0xf34303,0.000000,11,False,1,3
2490,0x533d6,0.000000,11,False,1,3
2491,0x4fd3c7,0.000000,15,False,1,3
2492,0x96e840,0.666667,9,False,1,1
2493,0xa991fb,0.333333,14,False,2,2
2494,0x3ff7fd,1.000000,20,False,4,0
2495,0xd12da9,1.000000,12,True,0,0
2496,0x3ffb26,1.000000,16,True,0,0
2497,0xda69a5,0.666667,13,False,1,1
2498,0xa5290f,0.000000,11,False,1,3
2499,0xbb8fe7,0.666667,17,False,1,1
2500,0xc99a5b,0.666667,13,False,1,1
2501,0x437496,0.000000,11,False,1,3
2502,0xa64ab8,0.000000,11,False,1,3
2503,0x5987e4,1.000000,12,True,0,0
2504,0x9f9baf,0.666667,17,False,1,1
2505,0x7b8e3b,0.000000,15,False,1,3
2506,0xfad7af,0.333333,18,False,2,2
2507,0x9619ad,1.000000,12,True,0,0
2508,0x17580e,0.333333,10,False,2,2
2509,0xc68b28,0.333333,10,False,2,2
2510,0x609c27,0.333333,10,False,2,2
2511,0x817be3,0.666667,13,False,1,1
2512,0xd0868d,0.333333,10,False,2,2
2513,0xa67d92,0.666667,13,False,1,1
2514,0x9918de,1.000000,12,True,0,0
2515,0xc21563,0.333333,10,False,2,2
2516,0x47d9b9,0.333333,14,False,2,2
2517,0xb2542a,0.333333,10,False,2,2
2518,0x95b7e7,1.000000,16,True,0,0
2519,0x915f80,0.333333,10,False,2,2
2520,0x6fded6,0.666667,17,False,1,1
2521,0x9ec65e,0.333333,14,False,2,2
2522,0xa2c4b2,0.333333,10,False,2,2
2523,0xf798b9,0.000000,15,False,1,3
2524,0xa0ef26,1.000000,12,True,0,0
2525,0x3b2ff7,0.666667,17,False,1,1
2526,0x86ff17,0.000000,15,False,1,3
2527,0xf7506c,0.666667,13,False,1,1
2528,0xaad6e3,0.333333,14,False,2,2
2529,0x4c2a19,0.666667,9,False,1,1
2530,0xec4275,1.000000,12,True,0,0
2531,0x29d6a3,1.000000,12,True,0,0
2532,0xe5b03c,1.000000,12,True,0,0
2533,0x65e8df,0.000000,15,False,1,3
2534,0x118fa0,0.666667,9,False,1,1
2535,0x361328,0.666667,9,False,1,1
2536,0x1bc62e,1.000000,12,True,0,0
2537,0x85aeb9,0.666667,13,False,1,1
2538,0x823ff7,0.000000,15,False,1,3
2539,0x7b6c4d,0.333333,14,False,2,2
2540,0x61caf0,0.000000,11,False,1,3
2541,0x3be912,1.000000,12,True,0,0
2542,0xed5d0f,0.000000,15,False,1,3
2543,0x83c756,1.000000,12,True,0,0
2544,0x5d6e62,0.666667,13,False,1,1
2545,0x4324ba,0.333333,10,False,2,2
2546,0x37b138,1.000000,12,True,0,0
2547,0xeeb6d,0.333333,14,False,2,2
2548,0xb63041,0.666667,9,False,1,1
2549,0x58f68a,1.000000,12,True,0,0
2550,0x4cbac7,0.666667,13,False,1,1
2551,0x107e70,0.333333,10,False,2,2
2552,0xadd720,1.000000,12,True,0,0
2553,0xd34775,0.333333,14,False,2,2
2554,0xb07eda,0.333333,14,False,2,2
2555,0x2c1d8c,0.333333,10,False,2,2
2556,0x7ab66e,0.000000,15,False,1,3
2557,0x3ffc2b,1.000000,16,True,0,0
2558,0x6db833,0.666667,13,False,1,1
2559,0x64329e,0.000000,11,False,1,3
2560,0xc149cc,0.333333,10,False,2,2
2561,0xb6e82b,0.666667,13,False,1,1
2562,0x86d172,0.000000,11,False,1,3
2563,0xd20453,0.666667,9,False,1,1
2564,0xdde872,0.333333,14,False,2,2
2565,0xd567f2,0.000000,15,False,1,3
2566,0x3de5f4,0.000000,15,False,1,3
2567,0x6f0cc1,0.000000,11,False,1,3
2568,0x7cda3f,1.000000,16,True,0,0
2569,0xff43fc,0.666667,17,False,1,1
2570,0x45bb8f,0.333333,14,False,2,2
2571,0xf2645d,0.666667,13,False,1,1
2572,0x819e40,1.000000,8,True,0,0
2573,0x85f9f8,0.333333,14,False,2,2
2574,0x12f515,0.000000,11,False,1,3
2575,0x7590a0,0.666667,9,False,1,1
2576,0xb5f42f,0.000000,15,False,1,3
2577,0xfd23e2,0.333333,14,False,2,2
2578,0x9209e3,0.333333,10,False,2,2
2579,0xd80e89,0.333333,10,False,2,2
2580,0x4fef13,0.000000,15,False,1,3
2581,0x107e46,0.333333,10,False,2,2
2582,0xe9f0f,0.666667,13,False,1,1
2583,0xdd73d9,1.000000,16,True,0,0
2584,0xe9d2b3,0.333333,14,False,2,2
2585,0x277ada,0.333333,14,False,2,2
2586,0x5a89c,0.666667,9,False,1,1
2587,0x902f65,0.000000,11,False,1,3
2588,0x11fd6c,0.666667,13,False,1,1
2589,0x37c866,1.000000,12,True,0,0
2590,0x606b81,0.666667,9,False,1,1
2591,0xb054bd,1.000000,12,True,0,0
2592,0x97745c,0.666667,13,False,1,1
2593,0x50573e,1.000000,12,True,0,0
2594,0xdaab2,0.000000,11,False,1,3
2595,0xee4314,0.000000,11,False,1,3
2596,0x6da4f3,0.333333,14,False,2,2
2597,0x6cfd5a,0.000000,15,False,1,3
2598,0x60a67b,1.000000,12,True,0,0
2599,0xdc64b8,1.000000,12,True,0,0
2600,0xa52ae1,0.000000,11,False,1,3
2601,0xdced09,0.666667,13,False,1,1
2602,0x1f8311,0.333333,10,False,2,2
2603,0xddb497,0.000000,15,False,1,3
2604,0x1baf33,0.333333,14,False,2,2
2605,0x98a62f,1.000000,12,True,0,0
2606,0x6d36aa,0.666667,13,False,1,1
2607,0x30f55d,0.666667,13,False,1,1
2608,0x8a5f4b,0.666667,13,False,1,1
2609,0x5b5a2e,0.666667,13,False,1,1
2610,0x5b7f2b,1.000000,16,True,0,0
2611,0x575823,0.000000,11,False,1,3
2612,0xdff79f,1.000000,20,False,4,0
2613,0x9c37de,0.000000,15,False,1,3
2614,0x186032,0.000000,7,False,1,3
2615,0xdc06d2,0.000000,11,False,1,3
2616,0xecaee7,1.000000,16,True,0,0
2617,0x79fcb7,0.666667,17,False,1,1
2618,0x50dc9e,1.000000,12,True,0,0
2619,0xad3188,0.333333,10,False,2,2
2620,0xd70f2d,0.333333,14,False,2,2
2621,0x2a23f4,0.000000,11,False,1,3
2622,0x38d197,1.000000,12,True,0,0
2623,0x5dc83a,1.000000,12,True,0,0
2624,0x2fc61c,1.000000,12,True,0,0
2625,0xc46a14,0.666667,9,False,1,1
2626,0xc64c69,0.000000,11,False,1,3
2627,0xb29881,0.666667,9,False,1,1
2628,0x652758,0.000000,11,False,1,3
2629,0x8d5917,1.000000,12,True,0,0
2630,0xd43569,1.000000,12,True,0,0
2631,0x73d77c,1.000000,16,True,0,0
2632,0xa50421,0.000000,7,False,1,3
2633,0xc70820,0.000000,7,False,1,3
2634,0x95d0b4,0.000000,11,False,1,3
2635,0x32447f,1.000000,12,True,0,0
2636,0x94e076,0.000000,11,False,1,3
2637,0x661a4,1.000000,8,True,0,0
2638,0x65e282,0.333333,10,False,2,2
2639,0x5fd26b,0.000000,15,False,1,3
2640,0x5d7a47,0.333333,14,False,2,2
2641,0x4f028d,0.333333,10,False,2,2
2642,0x143440,0.333333,6,False,2,2
2643,0x864831,1.000000,8,True,0,0
2644,0x46edb6,0.333333,14,False,2,2
2645,0x11ed8e,1.000000,12,True,0,0
2646,0x610599,0.666667,9,False,1,1
2647,0x93b7ce,0.000000,15,False,1,3
2648,0x542eb9,1.000000,12,True,0,0
2649,0xd2e6e2,0.666667,13,False,1,1
2650,0xbdc1bb,0.000000,15,False,1,3
2651,0xde0c07,0.000000,11,False,1,3
2652,0xe34cf,1.000000,12,True,0,0
2653,0x8b62c7,1.000000,12,True,0,0
2654,0xc47281,0.666667,9,False,1,1
2655,0x5efe80,0.666667,13,False,1,1
2656,0xb43a33,1.000000,12,True,0,0
2657,0xb13ab6,0.666667,13,False,1,1
2658,0x2e015,0.000000,7,False,1,3
2659,0xb5f2a7,0.000000,15,False,1,3
2660,0x739d37,0.000000,15,False,1,3
2661,0xabdb41,0.666667,13,False,1,1
2662,0xdea52c,0.666667,13,False,1,1
2663,0xb179ad,0.333333,14,False,2,2
2664,0xf9e4f3,1.000000,16,True,0,0
2665,0x4ff331,0.333333,14,False,2,2
2666,0x9f4551,1.000000,12,True,0,0
2667,0xebc343,0.666667,13,False,1,1
2668,0x711222,1.000000,8,True,0,0
2669,0x10a281,0.333333,6,False,2,2
2670,0xb36654,1.000000,12,True,0,0
2671,0xbbaec6,0.000000,15,False,1,3
2672,0xacae3b,0.333333,14,False,2,2
2673,0x4ed6bd,0.000000,15,False,1,3
2674,0xab0c9e,1.000000,12,True,0,0
2675,0x6e67fc,1.000000,16,True,0,0
2676,0x5abf10,1.000000,12,True,0,0
2677,0xa95ba0,0.000000,11,False,1,3
2678,0x2d0a78,0.333333,10,False,2,2
2679,0x668be1,1.000000,12,True,0,0
2680,0x3521dd,1.000000,12,True,0,0
2681,0x7e975,0.666667,13,False,1,1
2682,0x250e37,0.000000,11,False,1,3
2683,0x945002,0.333333,6,False,2,2
2684,0xdc8db8,0.666667,13,False,1,1
2685,0x2b29db,0.666667,13,False,1,1
2686,0x19082,0.666667,5,False,3,1
2687,0x912fba,0.666667,13,False,1,1
2688,0x5f99a9,0.333333,14,False,2,2
2689,0xae800,0.333333,6,False,2,2
2690,0x30e53c,0.000000,11,False,1,3
2691,0xe9a7e,0.666667,13,False,1,1
2692,0x92109c,1.000000,8,True,0,0
2693,0x41739d,1.000000,12,True,0,0
2694,0xf557a5,0.000000,15,False,1,3
2695,0x7f7c69,1.000000,16,True,0,0
2696,0x564d79,0.666667,13,False,1,1
2697,0x8ea783,1.000000,12,True,0,0
2698,0x78d403,0.333333,10,False,2,2
2699,0x475aed,0.333333,14,False,2,2
2700,0x210199,0.000000,7,False,1,3
2701,0x4f8cf1,0.666667,13,False,1,1
2702,0xe77cdb,0.666667,17,False,1,1
2703,0x882513,1.000000,8,True,0,0
2704,0x6f8951,1.000000,12,True,0,0
2705,0xda532f,0.333333,14,False,2,2
2706,0xcc34,0.000000,7,False,1,3
2707,0x43cb25,0.000000,11,False,1,3
2708,0xab8b04,0.333333,10,False,2,2
2709,0xfa6e1a,0.333333,14,False,2,2
2710,0x989c09,0.666667,9,False,1,1
2711,0x72f2a,0.000000,11,False,1,3
2712,0x5c3731,1.000000,12,True,0,0
2713,0x9a92e,0.333333,10,False,2,2
2714,0x30782c,0.666667,9,False,1,1
2715,0x5cef21,0.666667,13,False,1,1
2716,0x899883,0.666667,9,False,1,1
2717,0xd11ddc,0.666667,13,False,1,1
2718,0x283a4e,0.333333,10,False,2,2
2719,0x2306dc,0.333333,10,False,2,2
2720,0xa0531e,0.333333,10,False,2,2
2721,0xd3393b,0.333333,14,False,2,2
2722,0xd89ea8,1.000000,12,True,0,0
2723,0x502f70,0.333333,10,False,2,2
2724,0xc31b9a,1.000000,12,True,0,0
2725,0x469784,0.333333,10,False,2,2
2726,0x68cf15,1.000000,12,True,0,0
2727,0xd94b90,0.000000,11,False,1,3
2728,0xb67c64,0.666667,13,False,1,1
2729,0x9e44cf,0.666667,13,False,1,1
2730,0xd47c1c,1.000000,12,True,0,0
2731,0x864d33,0.000000,11,False,1,3
2732,0x4ed447,1.000000,12,True,0,0
2733,0xe85ef6,0.000000,15,False,1,3
2734,0x75be1e,0.000000,15,False,1,3
2735,0x2ba162,0.333333,10,False,2,2
2736,0x11e47,0.666667,9,False,1,1
2737,0xfc165d,0.333333,14,False,2,2
2738,0x81bb16,0.000000,11,False,1,3
2739,0xc2f7b7,1.000000,16,True,0,0
2740,0x4583de,1.000000,12,True,0,0
2741,0x8e6f29,0.666667,13,False,1,1
2742,0xc72ebd,0.000000,15,False,1,3
2743,0x42159b,0.333333,10,False,2,2
2744,0x8fc9d9,0.333333,14,False,2,2
2745,0x62b13e,1.000000,12,True,0,0
2746,0xc5e77e,1.000000,16,True,0,0
2747,0x3e771f,1.000000,16,True,0,0
2748,0x598cd9,1.000000,12,True,0,0
2749,0x6601c9,0.666667,9,False,1,1
2750,0x6eddf1,1.000000,16,True,0,0
2751,0x25d90b,0.000000,11,False,1,3
2752,0x82e7ec,0.666667,13,False,1,1
2753,0xbbbdc1,0.000000,15,False,1,3
2754,0x9cacd9,0.666667,13,False,1,1
2755,0x23ec22,0.333333,10,False,2,2
2756,0xa9e012,0.666667,9,False,1,1
2757,0x60bf25,1.000000,12,True,0,0
2758,0xe05db3,0.666667,13,False,1,1
2759,0x3f51d9,0.333333,14,False,2,2
2760,0x6fa934,0.666667,13,False,1,1
2761,0x4a65fa,0.666667,13,False,1,1
2762,0xcbc047,0.000000,11,False,1,3
2763,0x4379ef,0.000000,15,False,1,3
2764,0xc59e52,1.000000,12,True,0,0
2765,0x98d199,0.000000,11,False,1,3
2766,0x82882a,0.000000,7,False,1,3
2767,0x98a914,0.666667,9,False,1,1
2768,0xc53803,0.666667,9,False,1,1
2769,0x47ffbf,0.000000,19,False,3,3
2770,0xf71acd,0.000000,15,False,1,3
