sample_id,offbit_value,tgic_coherence,weight,is_golay_codeword,distance_to_codeword_weight,golay_parity_mod_4
2203,0xd04af5,1.000000,12,True,0,0
2204,0xc12f23,0.000000,11,False,1,3
2205,0x4b09f4,0.000000,11,False,1,3
2206,0xb55794,0.666667,13,False,1,1
2207,0x57e810,0.333333,10,False,2,2
2208,0x259fcf,0.000000,15,False,1,3
2209,0xa75263,1.000000,12,True,0,0
2210,0x5afeaa,0.000000,15,False,1,3
2211,0x3ed05f,0.333333,14,False,2,2
2212,0xa19262,0.666667,9,False,1,1
2213,0x4484d0,0.000000,7,False,1,3
2214,0xc6a875,1.000000,12,True,0,0
2215,0x47a4ab,1.000000,12,True,0,0
2216,0xe3663c,0.666667,13,False,1,1
2217,0x5b93fc,0.000000,15,False,1,3
2218,0xceee23,0.333333,14,False,2,2
2219,0x610715,0.666667,9,False,1,1
2220,0xeabc5a,0.333333,14,False,2,2
2221,0x252401,0.333333,6,False,2,2
2222,0xc39ef2,0.333333,14,False,2,2
2223,0x271a3d,1.000000,12,True,0,0
2224,0x78047,1.000000,8,True,0,0
2225,0x486b0c,0.666667,9,False,1,1
2226,0x23526e,0.000000,11,False,1,3
2227,0x5e4b77,0.000000,15,False,1,3
2228,0xc07b57,0.666667,13,False,1,1
2229,0x825389,0.666667,9,False,1,1
2230,0x397711,1.000000,12,True,0,0
2231,0x72ecb9,0.333333,14,False,2,2
2232,0xa5a308,0.666667,9,False,1,1
2233,0x853027,0.666667,9,False,1,1
2234,0x8a964c,0.333333,10,False,2,2
2235,0x43fdb0,0.666667,13,False,1,1
2236,0x84413f,0.333333,10,False,2,2
2237,0xd3779e,1.000000,16,True,0,0
2238,0x536db,1.000000,12,True,0,0
2239,0x6b05b1,0.000000,11,False,1,3
2240,0xc51f88,0.000000,11,False,1,3
2241,0x775d45,0.333333,14,False,2,2
2242,0x966851,0.333333,10,False,2,2
2243,0x4a2305,1.000000,8,True,0,0
2244,0xbfddae,0.333333,18,False,2,2
2245,0x139889,0.666667,9,False,1,1
2246,0x5d983,0.333333,10,False,2,2
2247,0x11f370,0.000000,11,False,1,3
2248,0xebab,0.000000,11,False,1,3
2249,0xca40f5,0.000000,11,False,1,3
2250,0xa2c610,1.000000,8,True,0,0
2251,0xfcd383,0.333333,14,False,2,2
2252,0xe9fb8d,1.000000,16,True,0,0
2253,0xa42912,1.000000,8,True,0,0
2254,0x7bfeb2,0.666667,17,False,1,1
2255,0x9d1bb3,0.333333,14,False,2,2
2256,0xa44c57,0.000000,11,False,1,3
2257,0x271943,0.333333,10,False,2,2
2258,0x961315,0.333333,10,False,2,2
2259,0xd5485,0.666667,9,False,1,1
2260,0xcce7da,0.000000,15,False,1,3
2261,0xd0d06a,0.333333,10,False,2,2
2262,0x3aa9e5,0.666667,13,False,1,1
2263,0xf3a5e0,0.666667,13,False,1,1
2264,0xa9acc9,1.000000,12,True,0,0
2265,0x667708,0.000000,11,False,1,3
2266,0x716774,0.666667,13,False,1,1
2267,0xe056fb,0.333333,14,False,2,2
2268,0xe46869,0.000000,11,False,1,3
2269,0x9ea99f,0.000000,15,False,1,3
2270,0x92bfbe,1.000000,16,True,0,0
2271,0x771acb,0.333333,14,False,2,2
2272,0x6884ef,1.000000,12,True,0,0
2273,0x5d06fa,0.666667,13,False,1,1
2274,0x179f76,0.000000,15,False,1,3
2275,0x6816d6,0.000000,11,False,1,3
2276,0x2210ef,0.333333,10,False,2,2
2277,0xad055e,1.000000,12,True,0,0
2278,0x1572c8,0.333333,10,False,2,2
2279,0xe1b8bc,0.666667,13,False,1,1
2280,0x73e904,0.000000,11,False,1,3
2281,0xb01490,0.000000,7,False,1,3
2282,0x9a01cf,0.000000,11,False,1,3
2283,0x18dec8,0.000000,11,False,1,3
2284,0xb4f103,0.000000,11,False,1,3
2285,0xdc76e7,1.000000,16,True,0,0
2286,0xba8b3a,0.666667,13,False,1,1
2287,0x38e69b,0.666667,13,False,1,1
2288,0xab05c7,1.000000,12,True,0,0
2289,0x7e0895,0.000000,11,False,1,3
2290,0xc8f59c,0.666667,13,False,1,1
2291,0x66fab2,0.333333,14,False,2,2
2292,0x64179e,1.000000,12,True,0,0
2293,0xd7246,0.333333,10,False,2,2
2294,0x9cbbec,0.000000,15,False,1,3
2295,0x7f9923,0.333333,14,False,2,2
2296,0xf67987,0.000000,15,False,1,3
2297,0xea4082,1.000000,8,True,0,0
2298,0x8979ef,0.000000,15,False,1,3
2299,0xbadfcb,0.666667,17,False,1,1
2300,0xdd8a18,0.000000,11,False,1,3
2301,0x2ecbc8,1.000000,12,True,0,0
2302,0x6f1c15,1.000000,12,True,0,0
2303,0xde4656,0.666667,13,False,1,1
2304,0xd6be72,0.000000,15,False,1,3
2305,0x84e91e,0.000000,11,False,1,3
2306,0xb933c5,0.666667,13,False,1,1
2307,0xf2b22d,0.666667,13,False,1,1
2308,0x3dfd52,0.000000,15,False,1,3
2309,0x267a96,1.000000,12,True,0,0
2310,0x1f6265,1.000000,12,True,0,0
2311,0xf27e05,0.666667,13,False,1,1
2312,0xf5a001,0.666667,9,False,1,1
2313,0xc293c6,0.000000,11,False,1,3
2314,0x3fce69,0.000000,15,False,1,3
2315,0x3921e8,0.333333,10,False,2,2
2316,0xd87117,1.000000,12,True,0,0
2317,0xc3c381,0.333333,10,False,2,2
2318,0x508f26,0.333333,10,False,2,2
2319,0xc543fb,0.333333,14,False,2,2
2320,0xb4a604,0.666667,9,False,1,1
2321,0x75255a,1.000000,12,True,0,0
2322,0xdfd23e,1.000000,16,True,0,0
2323,0x82751e,0.000000,11,False,1,3
2324,0xd50057,0.333333,10,False,2,2
2325,0x95ca37,0.666667,13,False,1,1
2326,0xe84394,0.333333,10,False,2,2
2327,0x90a585,0.666667,9,False,1,1
2328,0x38b3de,0.333333,14,False,2,2
2329,0xcbcf57,1.000000,16,True,0,0
2330,0x89f25d,0.666667,13,False,1,1
2331,0x15ed9b,0.333333,14,False,2,2
2332,0x3bfee0,0.000000,15,False,1,3
2333,0xa6af88,1.000000,12,True,0,0
2334,0x3e9afe,1.000000,16,True,0,0
2335,0x798060,1.000000,8,True,0,0
2336,0x14921c,1.000000,8,True,0,0
2337,0x68936e,1.000000,12,True,0,0
2338,0x1b9005,1.000000,8,True,0,0
2339,0xb4df01,1.000000,12,True,0,0
2340,0x2f6ca1,1.000000,12,True,0,0
2341,0x6ffb6e,0.333333,18,False,2,2
2342,0xc9e33f,0.000000,15,False,1,3
2343,0x998d82,0.333333,10,False,2,2
2344,0x542290,0.000000,7,False,1,3
2345,0xfb3524,0.666667,13,False,1,1
2346,0x1d7f1b,0.000000,15,False,1,3
2347,0xaf020a,0.666667,9,False,1,1
2348,0xc542cc,0.333333,10,False,2,2
2349,0x8b0b7e,0.666667,13,False,1,1
2350,0xbff954,1.000000,16,True,0,0
2351,0x242420,0.666667,5,False,3,1
2352,0x9c0ff,1.000000,12,True,0,0
2353,0x85f6ce,0.333333,14,False,2,2
2354,0x6428af,0.000000,11,False,1,3
2355,0xa7126,0.666667,9,False,1,1
2356,0x6c471f,0.666667,13,False,1,1
2357,0xc671cd,0.666667,13,False,1,1
2358,0xd13bb4,0.666667,13,False,1,1
2359,0x4b35b2,1.000000,12,True,0,0
2360,0xddc680,0.000000,11,False,1,3
2361,0x290cce,0.333333,10,False,2,2
2362,0x112f7e,0.666667,13,False,1,1
2363,0x676706,1.000000,12,True,0,0
2364,0xb662f7,0.000000,15,False,1,3
2365,0xc2295,1.000000,8,True,0,0
2366,0xe2d27c,0.666667,13,False,1,1
2367,0xf100bb,0.000000,11,False,1,3
2368,0x35039d,0.000000,11,False,1,3
2369,0x768fa2,0.666667,13,False,1,1
2370,0x66dbdd,1.000000,16,True,0,0
2371,0x55a4a9,0.000000,11,False,1,3
2372,0xde3e5b,1.000000,16,True,0,0
2373,0x5e1781,0.000000,11,False,1,3
2374,0x6ba46c,1.000000,12,True,0,0
2375,0xa71bf6,0.000000,15,False,1,3
2376,0x14b4e3,0.000000,11,False,1,3
2377,0x34866c,0.333333,10,False,2,2
2378,0xfb3fd2,0.666667,17,False,1,1
2379,0x7cfecd,0.666667,17,False,1,1
2380,0xd78c73,0.333333,14,False,2,2
2381,0x10abc6,0.333333,10,False,2,2
2382,0xdcd372,0.333333,14,False,2,2
2383,0x7737ef,0.333333,18,False,2,2
2384,0x8f8a16,0.000000,11,False,1,3
2385,0xc14d5f,0.666667,13,False,1,1
2386,0xe5f0a6,0.666667,13,False,1,1
2387,0xabd5a,1.000000,12,True,0,0
2388,0x29ffc4,0.333333,14,False,2,2
2389,0x8cbec7,0.333333,14,False,2,2
2390,0x7d862c,1.000000,12,True,0,0
2391,0xe989f7,0.000000,15,False,1,3
2392,0x61742f,1.000000,12,True,0,0
2393,0xed51c8,1.000000,12,True,0,0
2394,0x7ac578,0.666667,13,False,1,1
2395,0x9c4358,0.333333,10,False,2,2
2396,0xd628f1,1.000000,12,True,0,0
2397,0x3bce51,0.666667,13,False,1,1
2398,0x1b1494,0.666667,9,False,1,1
2399,0xf19c9,0.000000,11,False,1,3
2400,0x164f81,0.333333,10,False,2,2
2401,0x94eb89,1.000000,12,True,0,0
2402,0x5562ce,1.000000,12,True,0,0
2403,0x23f8a7,0.666667,13,False,1,1
2404,0x3b09e1,0.000000,11,False,1,3
2405,0x4961a5,0.333333,10,False,2,2
2406,0xb5483a,0.000000,11,False,1,3
2407,0xd45fcb,0.000000,15,False,1,3
2408,0xd7bd19,0.000000,15,False,1,3
2409,0x77125f,0.333333,14,False,2,2
2410,0x51c1ff,0.333333,14,False,2,2
2411,0x432af,0.333333,10,False,2,2
2412,0xbffc38,1.000000,16,True,0,0
2413,0x40c57b,0.000000,11,False,1,3
2414,0x74f916,0.666667,13,False,1,1
2415,0x80a124,0.333333,6,False,2,2
2416,0x8b0740,1.000000,8,True,0,0
2417,0x9c4556,0.000000,11,False,1,3
2418,0x22adae,1.000000,12,True,0,0
2419,0x8f93f6,0.000000,15,False,1,3
2420,0xee8a38,1.000000,12,True,0,0
2421,0x66cca1,0.000000,11,False,1,3
2422,0x97101e,0.333333,10,False,2,2
2423,0x92f4ad,0.666667,13,False,1,1
2424,0x973d50,1.000000,12,True,0,0
2425,0x3ed92a,0.666667,13,False,1,1
2426,0x2d25ab,1.000000,12,True,0,0
2427,0x23d958,0.000000,11,False,1,3
2428,0x629ee7,0.333333,14,False,2,2
2429,0xf84e09,0.000000,11,False,1,3
2430,0xddee65,1.000000,16,True,0,0
2431,0x99ae06,0.000000,11,False,1,3
2432,0x7e7685,0.333333,14,False,2,2
2433,0x6d93e7,0.000000,15,False,1,3
2434,0x4afa9b,0.333333,14,False,2,2
2435,0x96904c,0.666667,9,False,1,1
2436,0xbada66,0.333333,14,False,2,2
2437,0xddfea4,1.000000,16,True,0,0
2438,0xee2977,0.000000,15,False,1,3
2439,0x50b21a,0.666667,9,False,1,1
2440,0x6be6c4,0.666667,13,False,1,1
2441,0x707623,0.000000,11,False,1,3
2442,0x4413ab,0.333333,10,False,2,2
2443,0xbfa078,0.666667,13,False,1,1
2444,0x57e6d7,1.000000,16,True,0,0
2445,0xf73dc3,1.000000,16,True,0,0
2446,0x5c3363,1.000000,12,True,0,0
2447,0xc88d51,0.333333,10,False,2,2
2448,0x7c11eb,0.666667,13,False,1,1
2449,0xc9a30e,0.000000,11,False,1,3
2450,0xced716,0.333333,14,False,2,2
2451,0xb0e8d0,0.333333,10,False,2,2
2452,0xbd4508,0.333333,10,False,2,2
2453,0xf4c90,0.666667,9,False,1,1
2454,0xfaf8b6,1.000000,16,True,0,0
2455,0xffe224,0.333333,14,False,2,2
2456,0x1687f0,0.000000,11,False,1,3
2457,0x5d540d,0.000000,11,False,1,3
2458,0xf12466,0.000000,11,False,1,3
2459,0x6ddd58,0.333333,14,False,2,2
2460,0x799c0e,1.000000,12,True,0,0
2461,0x1a79e2,1.000000,12,True,0,0
2462,0x754a29,0.000000,11,False,1,3
2463,0xa03c66,0.333333,10,False,2,2
2464,0x3bd66d,0.000000,15,False,1,3
2465,0xdc646a,1.000000,12,True,0,0
2466,0xca0cdc,0.000000,11,False,1,3
2467,0x1f8b1,0.333333,10,False,2,2
2468,0xfc9b86,0.333333,14,False,2,2
2469,0xbac611,0.000000,11,False,1,3
2470,0xf51a91,1.000000,12,True,0,0
2471,0x9e3a44,0.000000,11,False,1,3
2472,0xde3138,1.000000,12,True,0,0
2473,0x2e8cf8,1.000000,12,True,0,0
2474,0xeb31ee,0.000000,15,False,1,3
2475,0x29658b,0.000000,11,False,1,3
2476,0x7f05e0,1.000000,12,True,0,0
2477,0x999db3,0.333333,14,False,2,2
2478,0x7d80e2,0.000000,11,False,1,3
2479,0x8eaa65,1.000000,12,True,0,0
2480,0x9e07a4,0.000000,11,False,1,3
2481,0xad7e2b,0.000000,15,False,1,3
2482,0xbb6857,0.333333,14,False,2,2
2483,0xa55556,1.000000,12,True,0,0
2484,0xcfb93b,1.000000,16,True,0,0
2485,0xe258fa,0.666667,13,False,1,1
2486,0xae7608,0.000000,11,False,1,3
2487,0x4b2764,0.000000,11,False,1,3
2488,0xd0b6e2,1.000000,12,True,0,0
2489,0xe15fab,0.000000,15,False,1,3
2490,0x46c6c7,1.000000,12,True,0,0
2491,0xfce1ea,0.000000,15,False,1,3
2492,0xca85f5,0.666667,13,False,1,1
2493,0xfa5af0,0.333333,14,False,2,2
2494,0xbad57f,0.666667,17,False,1,1
2495,0x2c484a,1.000000,8,True,0,0
2496,0xac5e64,1.000000,12,True,0,0
2497,0x5bd9ee,1.000000,16,True,0,0
2498,0x29c682,0.666667,9,False,1,1
2499,0x1a998a,0.333333,10,False,2,2
2500,0x7f1a16,0.666667,13,False,1,1
2501,0xc9bfeb,0.666667,17,False,1,1
2502,0xa625f,0.000000,11,False,1,3
2503,0x21581e,0.666667,9,False,1,1
2504,0x9469d5,1.000000,12,True,0,0
2505,0x4e4b27,1.000000,12,True,0,0
2506,0x936d9c,0.666667,13,False,1,1
2507,0xf2edbf,0.333333,18,False,2,2
2508,0xc7d97,0.666667,13,False,1,1
2509,0x2fc315,1.000000,12,True,0,0
2510,0xbe4221,0.333333,10,False,2,2
2511,0x45a0df,1.000000,12,True,0,0
2512,0xc440c6,1.000000,8,True,0,0
2513,0x920a33,0.666667,9,False,1,1
2514,0xdea706,0.666667,13,False,1,1
2515,0x8b0fab,0.666667,13,False,1,1
2516,0x7180d2,0.666667,9,False,1,1
2517,0x75ccb6,0.333333,14,False,2,2
2518,0x4b4222,1.000000,8,True,0,0
2519,0x77d6bc,1.000000,16,True,0,0
2520,0xd86012,1.000000,8,True,0,0
2521,0x78ed0d,0.666667,13,False,1,1
2522,0x1ebb26,0.666667,13,False,1,1
2523,0xbe6f3d,0.666667,17,False,1,1
2524,0x6d9a11,0.000000,11,False,1,3
2525,0x41372c,0.333333,10,False,2,2
2526,0xe69cdc,0.333333,14,False,2,2
2527,0x72e792,0.666667,13,False,1,1
2528,0xbd83bc,0.333333,14,False,2,2
2529,0xdd9579,0.000000,15,False,1,3
2530,0x35988b,0.000000,11,False,1,3
2531,0x6ed061,0.000000,11,False,1,3
2532,0x4565bf,0.333333,14,False,2,2
2533,0x6e6c83,1.000000,12,True,0,0
2534,0xdd18b0,0.000000,11,False,1,3
2535,0xfae7f2,0.666667,17,False,1,1
2536,0x84801c,0.333333,6,False,2,2
2537,0x91096e,0.333333,10,False,2,2
2538,0x71db5d,0.000000,15,False,1,3
2539,0x2bb3c2,1.000000,12,True,0,0
2540,0xc78ba0,0.000000,11,False,1,3
2541,0x96cf60,1.000000,12,True,0,0
2542,0x613649,0.333333,10,False,2,2
2543,0x4585fd,0.666667,13,False,1,1
2544,0xba9012,0.666667,9,False,1,1
2545,0x64382,0.000000,7,False,1,3
2546,0x465510,1.000000,8,True,0,0
2547,0xc2ca6d,1.000000,12,True,0,0
2548,0xe4bad5,0.333333,14,False,2,2
2549,0xdadbba,1.000000,16,True,0,0
2550,0x690ddc,1.000000,12,True,0,0
2551,0xfa1f1c,0.333333,14,False,2,2
2552,0xd2511a,0.333333,10,False,2,2
2553,0xa7d1c4,1.000000,12,True,0,0
2554,0x6fdaec,1.000000,16,True,0,0
2555,0xc79375,0.333333,14,False,2,2
2556,0xb71c1a,1.000000,12,True,0,0
2557,0x6d1521,0.333333,10,False,2,2
2558,0x1c9090,0.000000,7,False,1,3
2559,0x93234f,1.000000,12,True,0,0
2560,0x2b01fe,1.000000,12,True,0,0
2561,0x3583a8,0.333333,10,False,2,2
2562,0x4dfcf0,0.333333,14,False,2,2
2563,0xd6e6ff,0.333333,18,False,2,2
2564,0x943758,0.000000,11,False,1,3
2565,0x64cbef,0.000000,15,False,1,3
2566,0x98c94,1.000000,8,True,0,0
2567,0x49b342,0.333333,10,False,2,2
2568,0x23da1c,0.000000,11,False,1,3
2569,0xbd1138,0.000000,11,False,1,3
2570,0xe2f3cb,0.000000,15,False,1,3
2571,0x6114b5,0.333333,10,False,2,2
2572,0xa2e40,0.000000,7,False,1,3
2573,0x1c5de4,1.000000,12,True,0,0
2574,0xea7b94,0.333333,14,False,2,2
2575,0x5ca9ce,0.666667,13,False,1,1
2576,0x1f8039,0.333333,10,False,2,2
2577,0xd76fe7,0.333333,18,False,2,2
2578,0xbeb393,0.000000,15,False,1,3
2579,0x7300ab,0.333333,10,False,2,2
2580,0xe14a8,1.000000,8,True,0,0
2581,0xe65f3c,0.000000,15,False,1,3
2582,0x6bfdb6,0.666667,17,False,1,1
2583,0x3b4905,0.333333,10,False,2,2
2584,0x3cc38f,0.666667,13,False,1,1
2585,0xfb37b9,0.666667,17,False,1,1
2586,0xe8b98f,0.333333,14,False,2,2
2587,0xc8b9bb,0.333333,14,False,2,2
2588,0x9bb73d,1.000000,16,True,0,0
2589,0xacc1d7,0.666667,13,False,1,1
2590,0x9ddfb,0.000000,15,False,1,3
2591,0xde1b8f,0.000000,15,False,1,3
2592,0x4cf830,0.333333,10,False,2,2
2593,0x85cc32,0.333333,10,False,2,2
2594,0xc0dadd,0.666667,13,False,1,1
2595,0xa0a37,0.666667,9,False,1,1
2596,0x3531dd,0.666667,13,False,1,1
2597,0xeb031d,1.000000,12,True,0,0
2598,0x3f489b,0.666667,13,False,1,1
2599,0x8171c7,0.000000,11,False,1,3
2600,0xec4797,0.333333,14,False,2,2
2601,0x49af9f,0.000000,15,False,1,3
2602,0xd3c4,1.000000,8,True,0,0
2603,0x62afaf,0.000000,15,False,1,3
2604,0xb440af,0.000000,11,False,1,3
2605,0x2283a0,0.000000,7,False,1,3
2606,0xb3f2f8,0.000000,15,False,1,3
2607,0x8f500c,0.666667,9,False,1,1
2608,0xaca9c4,0.000000,11,False,1,3
2609,0x809190,0.333333,6,False,2,2
2610,0xaa77f2,0.000000,15,False,1,3
2611,0x1e934,0.666667,9,False,1,1
2612,0xa23e78,1.000000,12,True,0,0
2613,0xa5fb6f,0.666667,17,False,1,1
2614,0xd2d794,0.666667,13,False,1,1
2615,0x58294e,0.333333,10,False,2,2
2616,0xc2f83a,1.000000,12,True,0,0
2617,0x15b4f5,0.666667,13,False,1,1
2618,0xa13e2a,0.000000,11,False,1,3
2619,0x3dde0e,0.333333,14,False,2,2
2620,0xdf20e0,0.000000,11,False,1,3
2621,0x1d0fd4,1.000000,12,True,0,0
2622,0x85774c,1.000000,12,True,0,0
2623,0xf9e9f,0.000000,15,False,1,3
2624,0x289336,0.333333,10,False,2,2
2625,0xb21c50,0.666667,9,False,1,1
2626,0xb2b24,0.666667,9,False,1,1
2627,0xba105,1.000000,8,True,0,0
2628,0xee2bf8,0.000000,15,False,1,3
2629,0xf45318,0.000000,11,False,1,3
2630,0x6d15d2,1.000000,12,True,0,0
2631,0xfa9910,0.000000,11,False,1,3
2632,0x82d5a3,0.000000,11,False,1,3
2633,0xbb91df,1.000000,16,True,0,0
2634,0xfa398,0.000000,11,False,1,3
2635,0xa250aa,0.666667,9,False,1,1
2636,0x61e708,0.333333,10,False,2,2
2637,0xcceec7,0.000000,15,False,1,3
2638,0x650046,0.000000,7,False,1,3
2639,0x4d2923,0.333333,10,False,2,2
2640,0x76918a,0.000000,11,False,1,3
2641,0x58cf09,0.000000,11,False,1,3
2642,0xa2bf1a,0.666667,13,False,1,1
2643,0x7c2630,0.333333,10,False,2,2
2644,0xf917e0,0.666667,13,False,1,1
2645,0x9b0a1e,0.000000,11,False,1,3
2646,0x2af6d5,0.333333,14,False,2,2
2647,0xd1ee55,0.333333,14,False,2,2
2648,0xc8ee33,0.666667,13,False,1,1
2649,0xb6d08f,0.666667,13,False,1,1
2650,0x779134,1.000000,12,True,0,0
2651,0xec79a7,0.000000,15,False,1,3
2652,0x6cd645,1.000000,12,True,0,0
2653,0x997a1f,0.333333,14,False,2,2
2654,0xec04f1,0.000000,11,False,1,3
2655,0x9c7eac,0.333333,14,False,2,2
2656,0x2cd705,0.000000,11,False,1,3
2657,0x9c7a21,0.000000,11,False,1,3
2658,0x11f03f,1.000000,12,True,0,0
2659,0xc8bdb5,0.333333,14,False,2,2
2660,0x1d3007,0.666667,9,False,1,1
2661,0xb2c76f,0.000000,15,False,1,3
2662,0x3616f7,0.333333,14,False,2,2
2663,0x4c54b7,1.000000,12,True,0,0
2664,0xf30b70,1.000000,12,True,0,0
2665,0x2b3eb0,1.000000,12,True,0,0
2666,0xa13faf,0.000000,15,False,1,3
2667,0x925f3a,0.666667,13,False,1,1
2668,0x38bc63,1.000000,12,True,0,0
2669,0x3fa1e0,1.000000,12,True,0,0
2670,0x555710,0.333333,10,False,2,2
2671,0x4ab947,1.000000,12,True,0,0
2672,0xed7a20,1.000000,12,True,0,0
2673,0x8bed77,1.000000,16,True,0,0
2674,0x50155c,0.666667,9,False,1,1
2675,0xb8eb63,0.333333,14,False,2,2
2676,0x1c8c60,1.000000,8,True,0,0
2677,0xc780a9,0.333333,10,False,2,2
2678,0x4302b5,0.666667,9,False,1,1
2679,0x7fc825,0.666667,13,False,1,1
2680,0x9972bc,0.666667,13,False,1,1
2681,0x5cb33b,0.333333,14,False,2,2
2682,0x7fbc92,0.000000,15,False,1,3
2683,0xaadd5f,1.000000,16,True,0,0
2684,0x661ce8,0.000000,11,False,1,3
2685,0xda22c1,0.333333,10,False,2,2
2686,0xd3804b,0.333333,10,False,2,2
2687,0xd896f0,1.000000,12,True,0,0
2688,0x43ca9d,1.000000,12,True,0,0
2689,0x85aba,0.333333,10,False,2,2
2690,0x5aa5a9,1.000000,12,True,0,0
2691,0xd993ad,0.333333,14,False,2,2
2692,0xe648ae,1.000000,12,True,0,0
2693,0x18748,0.000000,7,False,1,3
2694,0x7dc0f8,0.666667,13,False,1,1
2695,0x78b94d,0.666667,13,False,1,1
2696,0xd9e22d,0.666667,13,False,1,1
2697,0xdd10e8,0.000000,11,False,1,3
2698,0xce4391,0.000000,11,False,1,3
2699,0x2ea47f,0.333333,14,False,2,2
2700,0x7ad633,0.333333,14,False,2,2
2701,0x6affc5,1.000000,16,True,0,0
2702,0x5c0661,0.666667,9,False,1,1
2703,0x1bd55e,0.333333,14,False,2,2
2704,0xded80b,0.666667,13,False,1,1
2705,0x37241,1.000000,8,True,0,0
2706,0x545d0e,0.000000,11,False,1,3
2707,0xcbcb73,0.000000,15,False,1,3
2708,0xd4e616,1.000000,12,True,0,0
2709,0x4382d1,0.666667,9,False,1,1
2710,0x98705d,0.000000,11,False,1,3
2711,0x1f49e4,1.000000,12,True,0,0
2712,0x383183,0.666667,9,False,1,1
2713,0x859f9d,0.333333,14,False,2,2
2714,0x6fd017,0.666667,13,False,1,1
2715,0xf7f1e0,0.000000,15,False,1,3
2716,0x4b97bc,0.333333,14,False,2,2
2717,0x8923ab,0.000000,11,False,1,3
2718,0x453b2c,0.000000,11,False,1,3
2719,0xbe913f,0.000000,15,False,1,3
2720,0x8ff924,0.666667,13,False,1,1
2721,0x8accb6,1.000000,12,True,0,0
2722,0x4f46ec,0.666667,13,False,1,1
2723,0xec0b5f,0.333333,14,False,2,2
2724,0x215c09,1.000000,8,True,0,0
2725,0x5fce7a,1.000000,16,True,0,0
2726,0x1540ba,0.666667,9,False,1,1
2727,0x41a03d,0.666667,9,False,1,1
2728,0x27e385,1.000000,12,True,0,0
2729,0x590d7c,1.000000,12,True,0,0
2730,0x5e9923,1.000000,12,True,0,0
2731,0xb52120,1.000000,8,True,0,0
2732,0xc3ac85,0.000000,11,False,1,3
2733,0xaf08a6,0.000000,11,False,1,3
2734,0x87e374,0.666667,13,False,1,1
2735,0xf33f39,1.000000,16,True,0,0
2736,0x557ed7,1.000000,16,True,0,0
2737,0xb53680,0.333333,10,False,2,2
2738,0x3c1c10,1.000000,8,True,0,0
2739,0xa5901,0.000000,7,False,1,3
2740,0x654ef5,0.333333,14,False,2,2
2741,0x74e006,0.666667,9,False,1,1
2742,0xeb398b,0.333333,14,False,2,2
2743,0xbf34ee,1.000000,16,True,0,0
2744,0xd7d376,1.000000,16,True,0,0
2745,0x56b6a3,0.666667,13,False,1,1
2746,0x56defd,0.666667,17,False,1,1
2747,0xee30bb,0.333333,14,False,2,2
2748,0x8665f7,0.333333,14,False,2,2
2749,0xfa2701,0.000000,11,False,1,3
2750,0x755ac1,1.000000,12,True,0,0
2751,0xc7b9dc,0.000000,15,False,1,3
2752,0xd61c96,1.000000,12,True,0,0
2753,0xce255b,0.666667,13,False,1,1
2754,0x532704,0.666667,9,False,1,1
2755,0xdcabd1,0.333333,14,False,2,2
2756,0xf8abdd,1.000000,16,True,0,0
2757,0x28557c,0.000000,11,False,1,3
2758,0x59f51a,0.666667,13,False,1,1
2759,0x2b239f,0.666667,13,False,1,1
2760,0xfe1a47,0.333333,14,False,2,2
2761,0x37f126,0.666667,13,False,1,1
2762,0xf6ccf2,0.000000,15,False,1,3
2763,0x2f71e3,0.333333,14,False,2,2
2764,0xb152f7,0.333333,14,False,2,2
2765,0xa986b2,0.000000,11,False,1,3
2766,0x26251b,0.333333,10,False,2,2
2767,0x6475b0,0.000000,11,False,1,3
2768,0xcd2b01,0.333333,10,False,2,2
2769,0xe101b0,1.000000,8,True,0,0
2770,0x9e1f84,1.000000,12,True,0,0
2771,0x5767a4,0.666667,13,False,1,1
2772,0xbd890e,1.000000,12,True,0,0
2773,0xddcb68,0.333333,14,False,2,2
2774,0x1c844d,0.666667,9,False,1,1
2775,0xcf3d01,1.000000,12,True,0,0
2776,0x2e340c,0.666667,9,False,1,1
2777,0x718a3b,1.000000,12,True,0,0
2778,0xad9719,0.666667,13,False,1,1
2779,0x28d5ad,1.000000,12,True,0,0
2780,0x7da2f5,0.000000,15,False,1,3
2781,0x95dc6a,0.666667,13,False,1,1
2782,0x11bc94,0.333333,10,False,2,2
2783,0xfe2cf1,0.000000,15,False,1,3
2784,0x8d5bfd,1.000000,16,True,0,0
2785,0x7cdfe6,0.666667,17,False,1,1
2786,0xefb92b,1.000000,16,True,0,0
2787,0xc9c228,0.666667,9,False,1,1
2788,0x672e74,0.666667,13,False,1,1
2789,0xb239cf,0.333333,14,False,2,2
2790,0xebd74f,0.666667,17,False,1,1
2791,0x4d8832,0.666667,9,False,1,1
2792,0x151cd8,0.333333,10,False,2,2
2793,0x7a6c00,0.666667,9,False,1,1
2794,0xdd8ca6,0.666667,13,False,1,1
2795,0x3e1988,0.333333,10,False,2,2
2796,0xfe5e0c,0.333333,14,False,2,2
2797,0xbfdbd3,0.333333,18,False,2,2
2798,0xa8a193,0.333333,10,False,2,2
2799,0xfe68eb,1.000000,16,True,0,0
2800,0x874d09,0.333333,10,False,2,2
2801,0x11eb89,0.000000,11,False,1,3
2802,0x7a9ec5,0.333333,14,False,2,2
2803,0x3e02fa,1.000000,12,True,0,0
2804,0x4d3b14,0.000000,11,False,1,3
